Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,61.0,45.7,11.9,98.5,0,4.5,0.0,2,62,0,0.0,13,0,0,0,41.2,0.0,36.8,0.019,36.46,0,1,0.0,0
01-Mar-2025,01:00:00,72.3,50.3,11.6,98.7,0,4.5,0.0,3,62,0,0.0,7,0,0,0,49.6,0.0,43.3,0.026,36.39,0,5,0.0,0
01-Mar-2025,02:00:00,71.3,54.2,13.0,98.1,0,3.7,0.0,4,62,0,6.5,15,20,61,19,34.4,0.0,39.1,-0.038,36.44,0,5,0.0,0
01-Mar-2025,03:00:00,62.5,45.0,13.4,99.0,0,3.2,0.0,3,62,0,0.0,7,0,0,0,36.3,0.0,40.9,-0.002,36.43,0,2,0.0,0
01-Mar-2025,04:00:00,63.7,59.2,13.7,98.5,0,4.4,0.0,5,62,0,0.0,7,0,0,0,44.4,0.0,40.5,-0.042,36.24,0,5,0.0,0
01-Mar-2025,05:00:00,52.8,83.8,12.6,98.5,441,3.5,0.7,0,98,1,0.0,0,0,0,0,34.5,0.0,41.5,-0.007,36.35,0,3,0.0,0
01-Mar-2025,06:00:00,62.7,82.3,12.6,98.8,547,3.4,0.7,5,85,1,0.0,0,0,0,0,38.0,0.0,42.2,-0.042,36.24,0,4,0.0,0
01-Mar-2025,07:00:00,132.3,27.5,14.6,98.1,2797,13.5,5.8,0,609,1,0.0,0,0,0,0,36.8,65.1,37.5,-0.034,37.06,50,24,5.8,8
01-Mar-2025,08:00:00,57.0,77.5,12.0,98.7,508,3.3,0.4,3,80,1,0.0,0,0,0,0,34.7,0.0,36.0,-0.007,36.48,0,4,0.0,0
01-Mar-2025,09:00:00,51.4,83.1,11.1,99.2,753,4.2,0.8,5,100,1,0.0,0,0,0,0,41.1,0.0,42.6,0.002,36.42,0,5,0.0,0
01-Mar-2025,10:00:00,58.8,83.3,11.8,98.7,538,3.3,0.6,1,111,1,0.0,0,0,0,0,35.2,0.0,43.6,-0.03,36.31,0,3,0.0,0
01-Mar-2025,11:00:00,58.9,80.4,13.2,99.0,466,3.6,0.5,0,98,1,0.0,0,0,0,0,47.4,0.0,39.3,0.017,36.42,0,2,0.0,0
