Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,61.2,58.6,12.7,97.8,0,4.3,0.0,3,62,0,0.0,12,0,0,0,30.1,0.0,42.3,0.04,36.44,0,3,0.0,0
01-Mar-2025,01:00:00,71.1,42.8,12.5,97.9,0,4.2,0.0,0,62,0,0.0,12,0,0,0,34.4,0.0,38.7,0.029,36.46,0,2,0.0,0
01-Mar-2025,02:00:00,70.6,51.6,12.4,99.4,0,3.9,0.0,3,62,0,6.5,15,25,56,16,36.5,0.0,39.0,-0.032,36.22,0,2,0.0,0
01-Mar-2025,03:00:00,69.6,45.5,11.6,98.6,0,3.0,0.0,3,62,0,0.0,8,0,0,0,31.0,0.0,36.1,0.031,36.29,0,0,0.0,0
01-Mar-2025,04:00:00,72.2,46.6,13.5,98.8,0,3.5,0.0,3,62,0,0.0,13,0,0,0,49.7,0.0,40.0,0.01,36.24,0,5,0.0,0
01-Mar-2025,05:00:00,50.9,81.7,12.8,98.8,757,3.4,0.8,0,103,1,0.0,0,0,0,0,45.8,0.0,40.6,-0.019,36.32,0,2,0.0,0
01-Mar-2025,06:00:00,60.2,78.5,12.5,98.3,638,4.1,0.4,5,81,1,0.0,0,0,0,0,32.6,0.0,37.7,-0.002,36.46,0,1,0.0,0
01-Mar-2025,07:00:00,142.3,26.4,19.9,98.6,2129,12.1,5.3,0,638,1,0.0,0,0,0,0,44.2,70.9,42.0,-0.042,37.1,51,25,6.2,6
01-Mar-2025,08:00:00,56.4,78.3,14.0,97.7,603,3.1,0.7,2,91,1,0.0,0,0,0,0,39.2,0.0,38.4,0.023,36.27,0,2,0.0,0
01-Mar-2025,09:00:00,55.1,75.2,13.4,98.9,712,3.5,0.5,2,111,1,0.0,0,0,0,0,36.9,0.0,44.6,-0.028,36.47,0,1,0.0,0
