Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,61.0,44.6,13.6,98.9,0,3.6,0.0,0,62,0,0.0,11,0,0,0,38.2,0.0,40.4,-0.048,36.28,0,0,0.0,0
01-Mar-2025,01:00:00,65.8,46.3,14.0,98.7,0,3.5,0.0,0,62,0,0.0,12,0,0,0,44.5,0.0,38.2,0.043,36.43,0,4,0.0,0
01-Mar-2025,02:00:00,68.2,41.0,12.2,99.1,0,4.1,0.0,2,62,0,6.5,8,22,59,24,47.0,0.0,43.0,0.049,36.38,0,3,0.0,0
01-Mar-2025,03:00:00,64.7,51.9,12.6,99.3,0,3.4,0.0,4,62,0,0.0,9,0,0,0,40.0,0.0,36.2,0.041,36.45,0,1,0.0,0
01-Mar-2025,04:00:00,72.2,51.4,11.8,97.9,0,4.1,0.0,4,62,0,0.0,11,0,0,0,34.8,0.0,39.6,0.029,36.21,0,4,0.0,0
01-Mar-2025,05:00:00,50.4,80.5,13.0,98.2,603,3.6,0.4,5,100,1,0.0,0,0,0,0,45.9,0.0,43.0,-0.022,36.38,0,5,0.0,0
01-Mar-2025,06:00:00,62.9,77.4,12.6,98.4,667,4.5,0.4,2,118,1,0.0,0,0,0,0,35.2,0.0,39.1,-0.031,36.27,0,0,0.0,0
01-Mar-2025,07:00:00,123.2,27.0,18.6,97.5,2706,13.3,5.5,2,556,1,0.0,0,0,0,0,34.3,67.4,38.3,-0.042,37.03,56,21,5.6,6
01-Mar-2025,08:00:00,62.2,80.4,11.9,98.3,432,4.2,0.8,5,84,1,0.0,0,0,0,0,32.7,0.0,43.5,0.044,36.43,0,4,0.0,0
01-Mar-2025,09:00:00,53.4,79.9,13.9,99.1,434,3.4,0.4,0,113,1,0.0,0,0,0,0,47.8,0.0,37.7,0.047,36.38,0,5,0.0,0
01-Mar-2025,10:00:00,56.4,76.2,11.6,98.0,636,4.9,0.5,5,95,1,0.0,0,0,0,0,34.8,0.0,40.4,-0.028,36.22,0,5,0.0,0
