Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,66.6,45.2,12.6,98.3,0,4.3,0.0,4,62,0,0.0,6,0.0,0.0,0.0,49.6,0.0,41.3,0.022,36.48,0,3,0.0,0
01-Mar-2025,01:00:00,70.0,31.9,12.0,98.6,0,4.3,0.0,2,62,0,0.0,12,0.0,0.0,0.0,40.6,0.0,37.6,-0.037,36.26,0,2,0.0,0
01-Mar-2025,02:00:00,71.9,30.7,13.0,97.6,0,4.0,0.0,1,62,0,4.0,6,15.0,73.0,12.0,30.6,0.0,39.6,0.031,36.21,0,5,0.0,0
01-Mar-2025,03:00:00,58.0,84.3,11.4,98.1,462,3.6,0.7,2,109,1,0.0,0,0.0,0.0,0.0,31.3,0.0,37.1,-0.004,36.24,0,1,0.0,0
01-Mar-2025,04:00:00,58.9,75.2,13.4,98.4,648,3.7,0.6,2,86,1,0.0,0,0.0,0.0,0.0,45.0,0.0,35.2,0.039,36.33,0,4,0.0,0
01-Mar-2025,05:00:00,64.6,80.7,13.9,98.1,490,3.1,0.8,0,83,1,0.0,0,0.0,0.0,0.0,45.1,0.0,40.7,0.002,36.3,0,4,0.0,0
01-Mar-2025,06:00:00,57.5,76.6,14.0,99.0,680,4.9,0.3,5,98,1,0.0,0,0.0,0.0,0.0,39.0,0.0,36.4,0.015,36.44,0,5,0.0,0
01-Mar-2025,07:00:00,62.6,80.4,11.3,98.5,765,3.3,0.3,3,90,1,0.0,0,0.0,0.0,0.0,31.2,0.0,36.0,0.017,36.37,0,5,0.0,9
01-Mar-2025,08:00:00,52.6,82.0,11.6,98.9,638,4.8,0.4,1,115,1,0.0,0,0.0,0.0,0.0,46.8,0.0,41.2,0.022,36.22,0,4,0.0,0
01-Mar-2025,09:00:00,63.4,82.8,13.9,97.6,610,4.9,0.4,5,88,1,0.0,0,0.0,0.0,0.0,38.3,0.0,38.6,-0.019,36.34,0,1,0.0,0
01-Mar-2025,10:00:00,60.8,78.1,11.4,97.9,612,4.9,0.5,5,86,1,0.0,0,0.0,0.0,0.0,34.5,0.0,36.9,0.044,36.25,0,2,0.0,0
01-Mar-2025,11:00:00,60.5,82.8,13.0,98.2,766,3.7,0.8,4,106,1,0.0,0,0.0,0.0,0.0,48.7,0.0,35.2,0.021,36.28,0,5,0.0,0
01-Mar-2025,12:00:00,64.2,84.8,11.2,97.8,473,3.3,0.4,3,98,1,0.0,0,0.0,0.0,0.0,37.7,0.0,41.2,0.03,36.49,0,5,0.0,0
01-Mar-2025,13:00:00,54.8,75.2,11.6,99.0,740,3.7,0.5,5,85,1,0.0,0,0.0,0.0,0.0,47.9,0.0,38.7,0.037,36.29,0,2,0.0,0
01-Mar-2025,14:00:00,55.0,77.9,11.2,99.2,789,3.6,0.7,3,111,1,0.0,0,0.0,0.0,0.0,35.1,0.0,35.8,-0.043,36.33,0,0,0.0,0
01-Mar-2025,15:00:00,63.0,83.3,13.0,98.9,553,3.9,0.3,0,83,1,0.0,0,0.0,0.0,0.0,31.0,0.0,40.2,0.02,36.2,0,2,0.0,0
01-Mar-2025,16:00:00,53.5,76.5,13.6,97.9,546,3.7,0.6,4,110,1,0.0,0,0.0,0.0,0.0,36.2,0.0,38.2,0.012,36.31,0,2,0.0,0
01-Mar-2025,17:00:00,64.1,84.5,11.8,97.7,765,4.3,0.5,1,111,1,0.0,0,0.0,0.0,0.0,37.6,0.0,42.0,-0.041,36.26,0,2,0.0,12
01-Mar-2025,18:00:00,55.8,78.1,11.4,98.6,610,4.0,0.5,0,114,1,0.0,0,0.0,0.0,0.0,40.3,0.0,40.9,-0.003,36.47,0,5,0.0,0
01-Mar-2025,19:00:00,57.7,84.5,12.1,99.1,732,3.0,0.5,4,93,1,0.0,0,0.0,0.0,0.0,46.3,0.0,42.0,-0.042,36.27,0,4,0.0,0
01-Mar-2025,20:00:00,57.6,75.2,12.1,98.8,699,4.2,0.4,1,111,1,0.0,0,0.0,0.0,0.0,38.4,0.0,39.3,-0.02,36.21,0,3,0.0,13
01-Mar-2025,21:00:00,71.0,44.2,11.0,99.0,0,4.2,0.0,0,62,0,0.0,9,0.0,0.0,0.0,42.0,0.0,37.2,0.021,36.33,0,0,0.0,0
01-Mar-2025,22:00:00,74.6,47.8,12.3,97.8,0,4.7,0.0,3,62,0,0.0,10,0.0,0.0,0.0,49.1,0.0,37.0,0.008,36.21,0,4,0.0,0
01-Mar-2025,23:00:00,61.8,30.5,11.3,98.5,0,4.4,0.0,2,62,0,0.0,15,0.0,0.0,0.0,48.2,0.0,38.8,0.047,36.44,0,1,0.0,0
02-Mar-2025,00:00:00,68.3,44.9,11.7,99.1,0,5.0,0.0,4,62,0,0.0,12,0.0,0.0,0.0,38.0,0.0,41.6,-0.007,36.24,0,1,0.0,0
