Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,71.6,37.8,13.3,99.4,0,3.3,0.0,5,62,0,0.0,5,0.0,0.0,0.0,43.6,0.0,42.3,-0.049,36.49,0,1,0.0,0
01-Mar-2025,01:00:00,70.9,31.3,12.3,98.9,0,3.7,0.0,5,62,0,0.0,12,0.0,0.0,0.0,44.6,0.0,41.1,-0.039,36.47,0,0,0.0,0
01-Mar-2025,02:00:00,71.7,30.2,13.8,99.1,0,4.7,0.0,3,62,0,5.0,6,14.0,71.0,15.0,47.5,0.0,41.7,-0.046,36.47,0,2,0.0,0
01-Mar-2025,03:00:00,72.2,47.1,12.7,99.3,0,3.9,0.0,1,62,0,0.0,13,0.0,0.0,0.0,41.8,0.0,38.1,0.01,36.37,0,4,0.0,0
01-Mar-2025,04:00:00,68.9,40.2,12.2,97.6,0,3.3,0.0,4,62,0,0.0,7,0.0,0.0,0.0,47.3,0.0,44.5,0.019,36.39,0,5,0.0,0
01-Mar-2025,05:00:00,68.0,47.8,13.4,97.8,0,4.8,0.0,0,62,0,0.0,12,0.0,0.0,0.0,38.5,0.0,43.8,0.046,36.36,0,0,0.0,0
01-Mar-2025,06:00:00,58.1,83.9,12.5,98.2,542,4.4,0.7,3,81,1,0.0,0,0.0,0.0,0.0,46.6,0.0,41.9,0.027,36.34,0,1,0.0,0
01-Mar-2025,07:00:00,51.9,77.1,13.7,98.2,523,3.0,0.7,2,81,1,0.0,0,0.0,0.0,0.0,31.1,0.0,44.8,-0.015,36.39,0,4,0.0,5
01-Mar-2025,08:00:00,62.5,83.8,13.7,99.1,646,3.0,0.8,2,110,1,0.0,0,0.0,0.0,0.0,40.3,0.0,43.2,-0.032,36.41,0,5,0.0,0
01-Mar-2025,09:00:00,56.5,75.9,12.3,97.8,544,3.1,0.5,2,106,1,0.0,0,0.0,0.0,0.0,38.1,0.0,42.1,0.014,36.48,0,1,0.0,0
01-Mar-2025,10:00:00,57.0,76.4,12.3,98.5,573,4.6,0.6,2,93,1,0.0,0,0.0,0.0,0.0,38.5,0.0,40.9,0.024,36.33,0,1,0.0,0
01-Mar-2025,11:00:00,53.4,84.4,13.9,98.6,577,4.7,0.6,4,120,1,0.0,0,0.0,0.0,0.0,47.6,0.0,42.6,-0.026,36.31,0,4,0.0,0
01-Mar-2025,12:00:00,55.1,78.2,11.4,99.1,412,3.5,0.5,4,94,1,0.0,0,0.0,0.0,0.0,33.2,0.0,44.9,-0.006,36.43,0,0,0.0,0
01-Mar-2025,13:00:00,53.3,84.7,11.1,98.4,405,4.5,0.6,1,81,1,0.0,0,0.0,0.0,0.0,49.3,0.0,38.7,-0.022,36.34,0,1,0.0,0
01-Mar-2025,14:00:00,57.2,80.3,12.8,98.8,471,4.6,0.4,4,84,1,0.0,0,0.0,0.0,0.0,40.6,0.0,38.4,0.016,36.31,0,1,0.0,0
01-Mar-2025,15:00:00,50.4,79.4,12.4,99.1,616,3.7,0.6,2,106,1,0.0,0,0.0,0.0,0.0,37.8,0.0,41.2,0.025,36.28,0,4,0.0,0
01-Mar-2025,16:00:00,55.2,81.7,12.0,99.1,696,4.2,0.5,0,83,1,0.0,0,0.0,0.0,0.0,35.8,0.0,38.1,-0.013,36.24,0,4,0.0,0
01-Mar-2025,17:00:00,54.7,77.9,12.9,99.0,584,4.4,0.5,0,86,1,0.0,0,0.0,0.0,0.0,46.4,0.0,38.7,-0.002,36.41,0,0,0.0,3
01-Mar-2025,18:00:00,55.8,83.0,11.5,99.5,423,4.0,0.7,3,81,1,0.0,0,0.0,0.0,0.0,32.0,0.0,43.3,-0.043,36.43,0,2,0.0,0
01-Mar-2025,19:00:00,62.5,81.8,12.5,98.8,550,3.3,0.4,1,92,1,0.0,0,0.0,0.0,0.0,44.2,0.0,41.4,-0.011,36.48,0,0,0.0,0
01-Mar-2025,20:00:00,59.7,76.0,13.6,98.5,665,3.5,0.6,2,119,1,0.0,0,0.0,0.0,0.0,48.1,0.0,38.9,-0.034,36.26,0,3,0.0,4
01-Mar-2025,21:00:00,58.8,76.2,13.5,99.1,528,3.5,0.6,2,85,1,0.0,0,0.0,0.0,0.0,41.1,0.0,44.3,-0.014,36.34,0,1,0.0,0
01-Mar-2025,22:00:00,134.4,21.6,14.9,98.0,2277,13.8,5.6,3,600,1,0.0,0,0.0,0.0,0.0,48.4,69.3,39.0,0.047,36.93,56,12,7.1,0
01-Mar-2025,23:00:00,58.2,80.8,11.1,99.0,793,4.7,0.6,2,105,1,0.0,0,0.0,0.0,0.0,30.3,0.0,44.3,0.049,36.46,0,3,0.0,0
02-Mar-2025,00:00:00,72.2,40.9,11.7,97.9,0,3.8,0.0,3,62,0,0.0,15,0.0,0.0,0.0,34.6,0.0,39.3,0.034,36.34,0,1,0.0,0
02-Mar-2025,01:00:00,65.0,45.2,13.4,98.6,0,3.3,0.0,1,62,0,0.0,14,0.0,0.0,0.0,40.5,0.0,40.2,0.013,36.38,0,2,0.0,0
02-Mar-2025,02:00:00,71.1,40.5,13.1,97.9,0,4.5,0.0,3,62,0,4.027190667064831,7,14.4,73.0,12.6,34.2,0.0,41.9,0.046,36.24,0,5,0.0,0
02-Mar-2025,03:00:00,68.9,30.8,13.6,98.6,0,3.7,0.0,5,62,0,0.0,11,0.0,0.0,0.0,32.7,0.0,44.1,0.042,36.35,0,5,0.0,0
02-Mar-2025,04:00:00,67.6,39.0,12.4,98.3,0,3.5,0.0,5,62,0,0.0,5,0.0,0.0,0.0,43.5,0.0,43.0,0.045,36.25,0,1,0.0,0
02-Mar-2025,05:00:00,73.0,31.0,13.4,97.6,0,4.1,0.0,0,62,0,0.0,11,0.0,0.0,0.0,37.0,0.0,41.1,0.019,36.47,0,3,0.0,0
02-Mar-2025,06:00:00,63.5,77.9,11.3,99.5,754,5.0,0.3,1,100,1,0.0,0,0.0,0.0,0.0,46.6,0.0,38.4,0.032,36.35,0,3,0.0,0
02-Mar-2025,07:00:00,51.9,83.8,11.4,97.7,798,4.5,0.4,1,110,1,0.0,0,0.0,0.0,0.0,41.5,0.0,40.3,-0.005,36.47,0,1,0.0,4
02-Mar-2025,08:00:00,63.0,79.7,11.7,99.0,777,4.9,0.5,1,96,1,0.0,0,0.0,0.0,0.0,34.7,0.0,43.7,-0.028,36.42,0,2,0.0,0
02-Mar-2025,09:00:00,57.7,80.6,12.2,98.2,650,4.1,0.5,3,105,1,0.0,0,0.0,0.0,0.0,38.6,0.0,38.0,0.007,36.28,0,1,0.0,0
