Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,61.2,38.0,13.9,98.2,0,3.6,0.0,3,62,0,0,11,0,0,0,39.0,0.0,41.9,0.034,36.38,0,4,0.0,0
01-Mar-2025,01:00:00,71.0,34.7,11.4,97.5,0,3.1,0.0,1,62,0,0,9,0,0,0,32.6,0.0,40.0,0.013,36.25,0,2,0.0,0
01-Mar-2025,02:00:00,74.7,43.1,11.6,97.6,0,4.9,0.0,2,62,0,4,12,16,72,12,30.2,0.0,39.6,0.049,36.4,0,4,0.0,0
01-Mar-2025,03:00:00,52.2,82.9,11.2,98.0,794,4.2,0.6,0,86,1,0,0,0,0,0,32.2,0.0,37.7,0.005,36.37,0,5,0.0,0
01-Mar-2025,04:00:00,62.2,82.1,11.3,99.1,451,3.7,0.5,3,89,1,0,0,0,0,0,31.4,0.0,37.3,-0.017,36.27,0,5,0.0,0
01-Mar-2025,05:00:00,52.7,83.7,13.1,97.8,784,3.9,0.4,4,90,1,0,0,0,0,0,35.8,0.0,40.4,0.027,36.26,0,3,0.0,0
01-Mar-2025,06:00:00,58.9,80.2,11.2,97.7,495,3.2,0.3,0,112,1,0,0,0,0,0,35.9,0.0,38.7,0.0,36.33,0,1,0.0,0
01-Mar-2025,07:00:00,53.6,82.4,11.3,98.0,525,3.4,0.5,2,82,1,0,0,0,0,0,34.6,0.0,41.0,0.032,36.37,0,4,0.0,4
01-Mar-2025,08:00:00,63.9,83.0,13.7,98.2,706,3.8,0.4,3,84,1,0,0,0,0,0,32.8,0.0,38.2,0.033,36.23,0,4,0.0,0
01-Mar-2025,09:00:00,52.4,80.3,12.2,97.8,649,3.3,0.6,4,98,1,0,0,0,0,0,37.9,0.0,40.9,0.015,36.39,0,0,0.0,0
01-Mar-2025,10:00:00,54.2,76.6,13.8,98.5,639,3.9,0.6,2,112,1,0,0,0,0,0,32.9,0.0,38.7,-0.003,36.35,0,2,0.0,0
01-Mar-2025,11:00:00,56.0,77.5,12.6,99.1,735,3.6,0.4,2,113,1,0,0,0,0,0,31.4,0.0,39.5,-0.041,36.4,0,5,0.0,0
01-Mar-2025,12:00:00,52.1,80.5,13.4,97.7,413,3.9,0.6,0,111,1,0,0,0,0,0,43.0,0.0,37.8,-0.017,36.37,0,3,0.0,0
01-Mar-2025,13:00:00,62.8,76.6,13.4,99.1,539,4.1,0.7,4,82,1,0,0,0,0,0,47.4,0.0,38.7,-0.036,36.24,0,5,0.0,0
01-Mar-2025,14:00:00,53.7,76.5,13.9,98.2,423,3.4,0.5,4,109,1,0,0,0,0,0,38.6,0.0,40.4,0.05,36.29,0,3,0.0,0
01-Mar-2025,15:00:00,143.4,27.8,20.4,98.8,2751,12.8,5.1,3,648,1,0,0,0,0,0,34.1,68.9,40.1,-0.042,37.13,51,31,6.7,0
01-Mar-2025,16:00:00,63.0,84.1,13.1,99.5,631,3.6,0.4,5,85,1,0,0,0,0,0,35.3,0.0,37.3,0.017,36.48,0,5,0.0,0
