Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,68.9,50.2,12.4,98.1,0,4.8,0.0,3,62,0,0.0,13,0,0,0,49.3,0.0,35.7,-0.031,36.45,0,4,0.0,0
01-Mar-2025,01:00:00,74.8,55.1,11.1,99.0,0,3.9,0.0,4,62,0,0.0,13,0,0,0,35.2,0.0,42.1,0.035,36.39,0,2,0.0,0
01-Mar-2025,02:00:00,69.3,43.3,11.1,99.1,0,4.3,0.0,3,62,0,6.5,13,20,60,16,43.4,0.0,42.4,-0.005,36.21,0,0,0.0,0
01-Mar-2025,03:00:00,70.9,55.9,12.0,97.9,0,3.2,0.0,3,62,0,0.0,15,0,0,0,48.6,0.0,44.4,-0.028,36.25,0,0,0.0,0
01-Mar-2025,04:00:00,66.5,51.8,13.1,97.6,0,4.3,0.0,3,62,0,0.0,10,0,0,0,35.3,0.0,40.2,-0.041,36.49,0,0,0.0,0
01-Mar-2025,05:00:00,56.2,78.5,11.6,99.2,439,4.0,0.7,2,105,1,0.0,0,0,0,0,30.8,0.0,44.9,-0.039,36.47,0,1,0.0,0
01-Mar-2025,06:00:00,61.7,79.2,13.7,99.3,495,3.7,0.6,3,90,1,0.0,0,0,0,0,46.9,0.0,42.2,-0.038,36.48,0,2,0.0,0
01-Mar-2025,07:00:00,132.5,32.6,15.8,99.3,2672,13.0,5.7,1,599,1,0.0,0,0,0,0,40.7,70.2,44.2,-0.048,37.02,50,17,5.5,12
01-Mar-2025,08:00:00,52.3,76.5,12.2,99.1,662,3.7,0.4,2,96,1,0.0,0,0,0,0,48.5,0.0,36.9,0.048,36.47,0,0,0.0,0
01-Mar-2025,09:00:00,55.7,76.8,11.9,98.4,702,3.3,0.4,3,90,1,0.0,0,0,0,0,48.7,0.0,44.6,0.014,36.25,0,3,0.0,0
01-Mar-2025,10:00:00,54.9,75.1,11.7,98.2,692,4.3,0.4,2,83,1,0.0,0,0,0,0,46.9,0.0,36.6,-0.03,36.31,0,2,0.0,0
01-Mar-2025,11:00:00,62.1,80.5,11.3,97.8,496,3.2,0.4,2,81,1,0.0,0,0,0,0,32.0,0.0,36.6,-0.015,36.47,0,5,0.0,0
01-Mar-2025,12:00:00,61.8,77.7,13.6,98.6,643,4.7,0.4,3,91,1,0.0,0,0,0,0,49.7,0.0,44.1,-0.046,36.31,0,2,0.0,0
01-Mar-2025,13:00:00,51.8,76.3,12.5,99.0,693,4.1,0.5,4,80,1,0.0,0,0,0,0,37.4,0.0,39.2,0.007,36.47,0,4,0.0,0
01-Mar-2025,14:00:00,64.2,82.0,11.3,97.8,512,3.1,0.7,1,91,1,0.0,0,0,0,0,49.4,0.0,35.2,-0.022,36.48,0,5,0.0,0
01-Mar-2025,15:00:00,59.1,84.8,11.1,99.2,555,4.4,0.5,2,100,1,0.0,0,0,0,0,31.7,0.0,38.5,-0.025,36.48,0,4,0.0,0
01-Mar-2025,16:00:00,54.7,78.2,13.4,98.5,774,4.0,0.7,3,83,1,0.0,0,0,0,0,39.0,0.0,40.5,-0.016,36.43,0,1,0.0,0
01-Mar-2025,17:00:00,55.2,80.2,11.2,99.3,646,4.3,0.5,1,81,1,0.0,0,0,0,0,39.1,0.0,38.8,0.044,36.31,0,5,0.0,10
01-Mar-2025,18:00:00,145.0,34.0,15.4,98.7,2086,14.0,5.0,0,577,1,0.0,0,0,0,0,44.6,66.6,43.4,0.036,37.02,54,22,6.4,0
01-Mar-2025,19:00:00,56.5,81.5,11.4,97.8,421,3.5,0.8,2,83,1,0.0,0,0,0,0,43.7,0.0,44.5,0.006,36.27,0,2,0.0,0
01-Mar-2025,20:00:00,64.6,77.4,12.5,97.7,705,4.0,0.7,3,118,1,0.0,0,0,0,0,30.6,0.0,39.1,0.047,36.49,0,0,0.0,13
01-Mar-2025,21:00:00,51.6,82.3,12.0,98.0,410,3.9,0.4,5,80,1,0.0,0,0,0,0,35.3,0.0,35.0,-0.004,36.32,0,4,0.0,0
01-Mar-2025,22:00:00,67.0,51.4,12.6,98.9,0,4.6,0.0,4,62,0,0.0,10,0,0,0,36.7,0.0,37.7,0.035,36.32,0,0,0.0,0
01-Mar-2025,23:00:00,67.6,57.7,12.2,99.2,0,3.2,0.0,0,62,0,0.0,6,0,0,0,41.4,0.0,41.3,-0.041,36.32,0,1,0.0,0
02-Mar-2025,00:00:00,60.7,41.2,12.6,98.1,0,3.1,0.0,3,62,0,0.0,5,0,0,0,46.5,0.0,38.7,0.022,36.28,0,1,0.0,0
02-Mar-2025,01:00:00,64.9,57.7,13.4,98.3,0,4.0,0.0,2,62,0,0.0,5,0,0,0,40.5,0.0,43.3,-0.022,36.26,0,0,0.0,0
02-Mar-2025,02:00:00,69.3,58.8,13.0,98.2,0,4.2,0.0,3,62,0,6.5,11,20,63,23,45.7,0.0,39.9,0.01,36.33,0,3,0.0,0
02-Mar-2025,03:00:00,67.7,47.4,14.0,98.4,0,4.3,0.0,2,62,0,0.0,10,0,0,0,42.7,0.0,41.1,-0.003,36.36,0,4,0.0,0
02-Mar-2025,04:00:00,68.1,55.1,11.2,97.6,0,4.6,0.0,0,62,0,0.0,13,0,0,0,46.4,0.0,40.0,0.018,36.39,0,1,0.0,0
02-Mar-2025,05:00:00,52.3,75.6,13.8,98.6,425,3.9,0.3,4,99,1,0.0,0,0,0,0,46.9,0.0,36.3,-0.017,36.27,0,4,0.0,0
02-Mar-2025,06:00:00,51.4,82.7,13.3,98.7,497,3.3,0.6,4,86,1,0.0,0,0,0,0,46.3,0.0,37.7,-0.042,36.42,0,1,0.0,0
02-Mar-2025,07:00:00,121.8,32.3,14.3,98.6,2037,13.2,5.5,2,585,1,0.0,0,0,0,0,36.6,71.1,42.0,-0.001,36.94,51,24,6.0,15
02-Mar-2025,08:00:00,52.3,77.1,12.8,98.7,538,4.1,0.7,5,99,1,0.0,0,0,0,0,37.8,0.0,42.6,-0.045,36.34,0,5,0.0,0
02-Mar-2025,09:00:00,59.5,77.3,11.2,98.0,427,4.2,0.4,2,100,1,0.0,0,0,0,0,37.4,0.0,37.3,-0.011,36.32,0,0,0.0,0
02-Mar-2025,10:00:00,61.5,81.1,11.2,98.3,626,4.2,0.7,5,94,1,0.0,0,0,0,0,46.1,0.0,44.6,0.028,36.33,0,3,0.0,0
02-Mar-2025,11:00:00,55.5,84.6,11.7,98.8,634,4.2,0.4,0,89,1,0.0,0,0,0,0,32.3,0.0,42.6,-0.036,36.35,0,1,0.0,0
02-Mar-2025,12:00:00,53.2,75.8,13.9,98.3,403,3.5,0.8,2,82,1,0.0,0,0,0,0,36.8,0.0,36.4,0.04,36.29,0,3,0.0,0
02-Mar-2025,13:00:00,61.9,78.4,13.1,98.8,407,4.4,0.5,0,105,1,0.0,0,0,0,0,48.0,0.0,38.7,0.008,36.26,0,4,0.0,0
02-Mar-2025,14:00:00,51.3,76.8,12.1,98.4,699,3.3,0.4,3,106,1,0.0,0,0,0,0,31.4,0.0,41.4,0.05,36.22,0,0,0.0,0
02-Mar-2025,15:00:00,63.4,78.8,11.5,99.0,425,4.8,0.6,5,102,1,0.0,0,0,0,0,43.0,0.0,42.9,0.002,36.38,0,2,0.0,0
02-Mar-2025,16:00:00,53.2,75.5,13.6,97.9,580,3.8,0.4,1,82,1,0.0,0,0,0,0,39.0,0.0,36.1,0.002,36.38,0,2,0.0,0
02-Mar-2025,17:00:00,61.6,76.2,11.1,98.7,532,4.4,0.8,0,89,1,0.0,0,0,0,0,30.8,0.0,43.0,-0.021,36.42,0,2,0.0,15
02-Mar-2025,18:00:00,136.2,34.2,13.5,98.8,2653,12.0,5.5,5,641,1,0.0,0,0,0,0,47.3,68.2,36.5,-0.003,36.95,55,27,6.5,0
