Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,68.9,30.3,11.6,98.2,0,3.2,0.0,3,62,0,0,8,0,0,0,41.8,0.0,41.5,0.032,36.35,0,4,0.0,0
01-Mar-2025,01:00:00,71.8,35.2,13.2,99.0,0,4.8,0.0,5,62,0,0,5,0,0,0,33.3,0.0,40.7,0.018,36.3,0,3,0.0,0
01-Mar-2025,02:00:00,61.0,36.5,12.2,98.0,0,4.7,0.0,3,62,0,4,13,15,71,14,33.4,0.0,38.0,-0.003,36.25,0,0,0.0,0
01-Mar-2025,03:00:00,75.0,44.2,11.8,99.5,0,4.4,0.0,1,62,0,0,9,0,0,0,30.0,0.0,36.4,-0.018,36.33,0,4,0.0,0
01-Mar-2025,04:00:00,60.2,36.5,12.5,98.3,0,4.2,0.0,4,62,0,0,14,0,0,0,45.4,0.0,40.8,-0.021,36.36,0,4,0.0,0
01-Mar-2025,05:00:00,62.2,78.4,13.0,98.7,424,3.8,0.6,5,81,1,0,0,0,0,0,38.9,0.0,38.5,-0.025,36.28,0,4,0.0,0
01-Mar-2025,06:00:00,53.4,75.3,12.6,98.9,682,3.8,0.3,2,90,1,0,0,0,0,0,33.0,0.0,37.5,-0.039,36.36,0,3,0.0,0
01-Mar-2025,07:00:00,55.9,81.0,13.5,98.3,657,4.8,0.7,0,93,1,0,0,0,0,0,35.1,0.0,35.5,-0.028,36.43,0,0,0.0,7
01-Mar-2025,08:00:00,62.5,82.3,12.9,99.0,605,4.8,0.4,5,118,1,0,0,0,0,0,31.3,0.0,41.9,-0.038,36.39,0,3,0.0,0
01-Mar-2025,09:00:00,64.1,85.0,11.2,99.4,610,3.4,0.5,0,115,1,0,0,0,0,0,37.2,0.0,35.5,0.028,36.34,0,2,0.0,0
01-Mar-2025,10:00:00,61.0,78.6,13.7,99.0,663,3.4,0.4,0,88,1,0,0,0,0,0,36.6,0.0,41.7,-0.003,36.21,0,5,0.0,0
01-Mar-2025,11:00:00,52.6,82.1,12.2,99.5,404,4.8,0.5,0,86,1,0,0,0,0,0,45.7,0.0,39.6,0.024,36.45,0,3,0.0,0
01-Mar-2025,12:00:00,56.1,77.8,13.7,97.6,488,3.6,0.7,5,100,1,0,0,0,0,0,40.7,0.0,40.8,-0.02,36.38,0,4,0.0,0
01-Mar-2025,13:00:00,63.0,81.3,13.6,99.4,418,3.9,0.4,0,93,1,0,0,0,0,0,30.5,0.0,35.8,0.025,36.37,0,4,0.0,0
