Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,61.8,40.5,13.3,99.1,0,4.7,0.0,2,62,0,0.0,15,0.0,0.0,0.0,37.1,0.0,40.3,-0.046,36.5,0,3,0.0,0
01-Mar-2025,01:00:00,65.1,46.6,13.5,98.4,0,3.7,0.0,5,62,0,0.0,12,0.0,0.0,0.0,32.5,0.0,37.7,0.003,36.48,0,5,0.0,0
01-Mar-2025,02:00:00,60.1,37.2,11.7,98.3,0,3.9,0.0,1,62,0,4.0,15,15.0,73.0,12.0,43.8,0.0,36.3,0.022,36.4,0,4,0.0,0
01-Mar-2025,03:00:00,60.3,32.5,13.6,99.1,0,4.7,0.0,4,62,0,0.0,15,0.0,0.0,0.0,45.1,0.0,37.3,0.024,36.42,0,5,0.0,0
01-Mar-2025,04:00:00,74.7,47.5,11.1,98.9,0,3.0,0.0,5,62,0,0.0,11,0.0,0.0,0.0,48.0,0.0,37.8,0.034,36.39,0,3,0.0,0
01-Mar-2025,05:00:00,64.2,34.0,13.1,97.6,0,4.1,0.0,0,62,0,0.0,11,0.0,0.0,0.0,41.1,0.0,39.6,-0.01,36.46,0,5,0.0,0
01-Mar-2025,06:00:00,58.1,80.9,11.2,98.7,627,3.9,0.4,3,103,1,0.0,0,0.0,0.0,0.0,39.8,0.0,40.1,0.043,36.21,0,5,0.0,0
01-Mar-2025,07:00:00,60.1,83.4,11.2,98.0,666,4.4,0.4,2,101,1,0.0,0,0.0,0.0,0.0,41.3,0.0,39.7,0.002,36.43,0,1,0.0,5
01-Mar-2025,08:00:00,54.6,76.8,13.3,98.3,680,3.1,0.4,4,113,1,0.0,0,0.0,0.0,0.0,30.8,0.0,35.3,0.026,36.2,0,0,0.0,0
01-Mar-2025,09:00:00,56.7,79.0,13.2,99.1,677,3.7,0.5,1,118,1,0.0,0,0.0,0.0,0.0,32.9,0.0,35.6,-0.024,36.36,0,5,0.0,0
01-Mar-2025,10:00:00,64.1,83.2,13.9,99.5,466,3.4,0.5,4,119,1,0.0,0,0.0,0.0,0.0,32.4,0.0,37.3,0.015,36.39,0,1,0.0,0
01-Mar-2025,11:00:00,58.8,76.6,13.4,97.6,537,3.7,0.5,1,115,1,0.0,0,0.0,0.0,0.0,32.3,0.0,41.7,0.031,36.37,0,0,0.0,0
