Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,63.8,79.3,13.0,97.8,0,3.9,0.0,0,62,0,0.0,13,0.0,0.0,0.0,48.3,0.0,46.1,-0.014,36.46,0,1,0.0,0
01-Mar-2025,01:00:00,63.1,73.0,12.7,98.4,0,3.2,0.0,2,62,0,0.0,13,0.0,0.0,0.0,32.5,0.0,50.4,0.038,36.4,0,2,0.0,0
01-Mar-2025,02:00:00,60.8,76.4,13.1,97.8,0,4.9,0.0,2,62,0,5.344118758315912,5,20.8,66.60000000000001,12.6,44.9,0.0,48.6,-0.021,36.36,0,3,0.0,0
01-Mar-2025,03:00:00,64.1,84.8,12.1,97.8,0,5.0,0.0,4,62,0,0.0,13,0.0,0.0,0.0,45.2,0.0,50.9,0.044,36.39,0,5,0.0,0
01-Mar-2025,04:00:00,51.6,82.6,13.5,98.3,762,4.1,0.5,2,81,1,0.0,0,0.0,0.0,0.0,48.1,0.0,47.5,0.024,36.42,0,1,0.0,0
01-Mar-2025,05:00:00,138.7,53.9,17.1,98.1,2544,13.1,5.6,3,609,1,0.0,0,0.0,0.0,0.0,46.5,73.1,47.3,0.003,36.93,49,23,5.6,0
01-Mar-2025,06:00:00,52.2,78.1,11.2,97.7,617,4.6,0.5,2,111,1,0.0,0,0.0,0.0,0.0,33.7,0.0,49.8,-0.045,36.25,0,0,0.0,0
01-Mar-2025,07:00:00,52.8,78.7,11.7,98.9,664,3.9,0.7,1,96,1,0.0,0,0.0,0.0,0.0,48.8,0.0,46.1,0.005,36.38,0,0,0.0,25
01-Mar-2025,08:00:00,62.7,83.9,13.0,99.2,409,3.1,0.6,0,118,1,0.0,0,0.0,0.0,0.0,31.3,0.0,50.0,-0.017,36.3,0,0,0.0,0
01-Mar-2025,09:00:00,58.7,83.8,11.1,97.5,796,4.1,0.3,4,116,1,0.0,0,0.0,0.0,0.0,42.0,0.0,47.2,-0.046,36.31,0,5,0.0,0
01-Mar-2025,10:00:00,55.1,79.0,12.4,98.7,733,3.8,0.4,1,91,1,0.0,0,0.0,0.0,0.0,36.8,0.0,51.2,-0.05,36.4,0,1,0.0,0
01-Mar-2025,11:00:00,64.9,80.8,11.4,99.0,464,3.5,0.7,1,93,1,0.0,0,0.0,0.0,0.0,36.6,0.0,49.0,-0.049,36.23,0,4,0.0,0
01-Mar-2025,12:00:00,56.7,83.8,11.3,99.2,692,3.9,0.5,1,95,1,0.0,0,0.0,0.0,0.0,49.1,0.0,49.4,-0.034,36.41,0,5,0.0,0
01-Mar-2025,13:00:00,56.1,80.7,13.7,98.7,737,3.2,0.5,0,101,1,0.0,0,0.0,0.0,0.0,46.7,0.0,47.9,0.041,36.39,0,2,0.0,0
01-Mar-2025,14:00:00,58.8,77.1,13.0,98.6,456,3.6,0.8,0,94,1,0.0,0,0.0,0.0,0.0,30.3,0.0,51.3,0.016,36.46,0,3,0.0,0
01-Mar-2025,15:00:00,57.0,78.6,13.4,98.3,645,4.0,0.6,2,83,1,0.0,0,0.0,0.0,0.0,34.0,0.0,46.3,-0.044,36.3,0,1,0.0,0
01-Mar-2025,16:00:00,56.8,81.3,12.4,97.9,687,4.7,0.4,3,97,1,0.0,0,0.0,0.0,0.0,34.3,0.0,48.9,0.023,36.26,0,4,0.0,0
01-Mar-2025,17:00:00,127.5,50.5,16.4,98.6,2630,13.9,5.5,4,620,1,0.0,0,0.0,0.0,0.0,46.1,67.7,45.7,0.023,37.04,49,21,6.0,24
01-Mar-2025,18:00:00,58.9,80.0,13.0,98.9,562,3.3,0.4,0,108,1,0.0,0,0.0,0.0,0.0,45.9,0.0,47.2,-0.045,36.34,0,3,0.0,0
01-Mar-2025,19:00:00,51.9,77.5,13.2,97.9,656,4.0,0.4,5,96,1,0.0,0,0.0,0.0,0.0,31.2,0.0,46.4,-0.018,36.49,0,2,0.0,0
01-Mar-2025,20:00:00,52.7,83.6,11.4,98.3,510,3.5,0.6,0,106,1,0.0,0,0.0,0.0,0.0,34.5,0.0,49.7,-0.001,36.4,0,2,0.0,25
01-Mar-2025,21:00:00,59.1,82.6,11.2,98.4,450,4.0,0.4,1,90,1,0.0,0,0.0,0.0,0.0,34.9,0.0,46.2,-0.002,36.45,0,1,0.0,0
01-Mar-2025,22:00:00,63.4,77.0,12.5,99.2,0,3.2,0.0,3,62,0,0.0,11,0.0,0.0,0.0,49.8,0.0,46.4,-0.029,36.36,0,4,0.0,0
01-Mar-2025,23:00:00,63.1,79.1,11.8,98.6,0,3.8,0.0,0,62,0,0.0,15,0.0,0.0,0.0,31.4,0.0,51.7,-0.02,36.5,0,1,0.0,0
02-Mar-2025,00:00:00,63.4,72.9,13.3,99.0,0,4.7,0.0,0,62,0,0.0,10,0.0,0.0,0.0,34.2,0.0,51.6,-0.029,36.4,0,3,0.0,0
02-Mar-2025,01:00:00,57.4,73.6,12.8,99.1,0,3.6,0.0,5,62,0,0.0,10,0.0,0.0,0.0,31.1,0.0,47.9,-0.002,36.27,0,5,0.0,0
02-Mar-2025,02:00:00,60.1,79.4,11.1,98.4,0,3.3,0.0,5,62,0,7.5,10,23.0,58.0,19.0,30.7,0.0,47.1,-0.047,36.37,0,0,0.0,0
02-Mar-2025,03:00:00,63.1,72.2,12.7,99.2,0,4.3,0.0,5,62,0,0.0,7,0.0,0.0,0.0,31.9,0.0,45.9,0.048,36.27,0,0,0.0,0
02-Mar-2025,04:00:00,57.5,77.2,12.3,98.3,751,3.4,0.7,4,95,1,0.0,0,0.0,0.0,0.0,36.4,0.0,45.3,-0.026,36.44,0,0,0.0,0
02-Mar-2025,05:00:00,130.5,42.2,15.8,97.9,2084,13.7,5.7,2,643,1,0.0,0,0.0,0.0,0.0,47.8,72.9,45.6,-0.026,37.14,52,28,5.5,0
02-Mar-2025,06:00:00,54.0,84.4,13.8,97.6,464,3.3,0.6,1,81,1,0.0,0,0.0,0.0,0.0,30.6,0.0,47.8,0.033,36.46,0,1,0.0,0
02-Mar-2025,07:00:00,62.2,77.2,12.8,98.3,533,4.2,0.7,3,96,1,0.0,0,0.0,0.0,0.0,46.9,0.0,49.5,-0.011,36.46,0,3,0.0,26
02-Mar-2025,08:00:00,57.0,80.1,13.2,98.4,621,3.1,0.4,5,118,1,0.0,0,0.0,0.0,0.0,47.2,0.0,51.4,0.038,36.23,0,3,0.0,0
02-Mar-2025,09:00:00,63.9,75.7,12.5,99.3,479,4.8,0.7,0,119,1,0.0,0,0.0,0.0,0.0,31.1,0.0,48.7,0.0,36.21,0,0,0.0,0
02-Mar-2025,10:00:00,60.2,80.9,11.3,98.1,595,3.0,0.7,2,91,1,0.0,0,0.0,0.0,0.0,40.7,0.0,45.9,-0.027,36.26,0,1,0.0,0
02-Mar-2025,11:00:00,53.3,76.9,13.5,98.6,673,4.6,0.5,2,114,1,0.0,0,0.0,0.0,0.0,38.4,0.0,49.8,0.011,36.47,0,1,0.0,0
02-Mar-2025,12:00:00,52.7,76.5,11.6,98.0,726,4.1,0.8,0,81,1,0.0,0,0.0,0.0,0.0,39.1,0.0,46.2,-0.006,36.38,0,5,0.0,0
02-Mar-2025,13:00:00,63.0,80.2,12.1,97.7,480,4.1,0.7,4,91,1,0.0,0,0.0,0.0,0.0,30.7,0.0,46.4,-0.025,36.27,0,5,0.0,0
02-Mar-2025,14:00:00,56.2,83.4,13.9,99.1,434,3.6,0.4,1,117,1,0.0,0,0.0,0.0,0.0,39.2,0.0,50.3,-0.012,36.2,0,1,0.0,0
02-Mar-2025,15:00:00,63.9,77.2,12.5,99.1,547,3.0,0.7,0,93,1,0.0,0,0.0,0.0,0.0,49.5,0.0,49.8,0.031,36.39,0,0,0.0,0
02-Mar-2025,16:00:00,56.4,75.1,13.8,97.9,458,3.4,0.5,0,85,1,0.0,0,0.0,0.0,0.0,37.3,0.0,49.9,0.026,36.45,0,5,0.0,0
02-Mar-2025,17:00:00,120.7,47.8,12.3,99.4,2290,13.4,5.8,4,629,1,0.0,0,0.0,0.0,0.0,39.7,66.8,45.3,0.009,37.02,58,33,5.2,24
02-Mar-2025,18:00:00,52.9,78.8,12.8,99.2,693,3.5,0.8,2,111,1,0.0,0,0.0,0.0,0.0,48.5,0.0,45.5,0.026,36.26,0,3,0.0,0
02-Mar-2025,19:00:00,58.1,79.1,12.6,98.4,696,3.8,0.4,4,110,1,0.0,0,0.0,0.0,0.0,30.3,0.0,47.0,-0.046,36.44,0,2,0.0,0
02-Mar-2025,20:00:00,59.6,77.7,12.3,99.4,561,4.8,0.7,1,92,1,0.0,0,0.0,0.0,0.0,42.3,0.0,46.3,-0.048,36.43,0,3,0.0,25
02-Mar-2025,21:00:00,57.9,78.7,11.2,98.3,677,4.4,0.5,1,98,1,0.0,0,0.0,0.0,0.0,49.6,0.0,49.4,0.019,36.3,0,4,0.0,0
02-Mar-2025,22:00:00,61.7,80.3,11.8,98.6,0,4.7,0.0,1,62,0,0.0,8,0.0,0.0,0.0,46.6,0.0,46.0,-0.044,36.43,0,3,0.0,0
02-Mar-2025,23:00:00,63.6,79.7,11.3,97.5,0,3.4,0.0,0,62,0,0.0,10,0.0,0.0,0.0,49.3,0.0,47.8,0.006,36.47,0,0,0.0,0
03-Mar-2025,00:00:00,57.0,73.9,11.8,99.3,0,4.1,0.0,4,62,0,0.0,12,0.0,0.0,0.0,34.3,0.0,48.7,-0.017,36.4,0,0,0.0,0
03-Mar-2025,01:00:00,63.4,81.8,13.8,98.6,0,4.2,0.0,5,62,0,0.0,7,0.0,0.0,0.0,30.1,0.0,47.5,0.048,36.47,0,0,0.0,0
03-Mar-2025,02:00:00,56.2,83.4,11.6,99.5,0,3.9,0.0,1,62,0,7.5,6,26.0,52.0,22.0,45.0,0.0,48.4,-0.008,36.31,0,0,0.0,0
03-Mar-2025,03:00:00,56.0,81.3,13.0,98.8,0,4.6,0.0,1,62,0,0.0,11,0.0,0.0,0.0,44.4,0.0,47.6,-0.042,36.46,0,4,0.0,0
03-Mar-2025,04:00:00,55.2,84.8,13.9,99.2,767,5.0,0.7,3,99,1,0.0,0,0.0,0.0,0.0,39.1,0.0,51.3,0.037,36.25,0,4,0.0,0
03-Mar-2025,05:00:00,135.6,49.4,19.1,97.8,2120,13.2,5.0,4,603,1,0.0,0,0.0,0.0,0.0,47.7,71.8,50.7,-0.042,37.02,50,12,5.1,0
03-Mar-2025,06:00:00,62.6,75.8,13.0,99.5,494,5.0,0.7,3,100,1,0.0,0,0.0,0.0,0.0,40.2,0.0,46.3,0.046,36.22,0,0,0.0,0
03-Mar-2025,07:00:00,51.0,77.8,11.2,98.5,635,4.9,0.5,5,118,1,0.0,0,0.0,0.0,0.0,40.5,0.0,48.2,-0.005,36.44,0,4,0.0,20
03-Mar-2025,08:00:00,64.9,83.3,11.0,97.7,678,3.5,0.4,2,97,1,0.0,0,0.0,0.0,0.0,32.2,0.0,50.8,0.045,36.24,0,5,0.0,0
