Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,68.8,37.7,11.6,99.3,0,3.9,0.0,3,62,0,0,15,0,0,0,40.8,0.0,36.8,-0.001,36.37,0,5,0.0,0
01-Mar-2025,01:00:00,60.2,46.3,13.5,97.7,0,4.8,0.0,0,62,0,0,13,0,0,0,38.5,0.0,36.4,-0.007,36.44,0,0,0.0,0
01-Mar-2025,02:00:00,51.8,84.4,13.4,98.4,615,4.1,0.8,1,93,1,0,0,0,0,0,43.3,0.0,39.7,0.037,36.3,0,5,0.0,0
01-Mar-2025,03:00:00,57.5,81.3,13.2,99.0,540,4.6,0.5,1,109,1,0,0,0,0,0,36.4,0.0,32.1,0.03,36.42,0,3,0.0,0
01-Mar-2025,04:00:00,50.2,76.0,13.9,98.0,537,3.2,0.8,5,103,1,0,0,0,0,0,33.0,0.0,34.7,0.011,36.29,0,2,0.0,0
01-Mar-2025,05:00:00,50.8,75.4,12.1,99.1,583,3.1,0.6,3,93,1,0,0,0,0,0,35.7,0.0,32.9,-0.003,36.22,0,4,0.0,0
01-Mar-2025,06:00:00,51.9,79.4,13.4,98.8,753,4.5,0.4,1,105,1,0,0,0,0,0,32.6,0.0,33.6,0.049,36.36,0,1,0.0,0
01-Mar-2025,07:00:00,56.4,83.4,12.3,99.4,682,4.9,0.6,5,80,1,0,0,0,0,0,46.9,0.0,33.6,-0.0,36.29,0,1,0.0,0
01-Mar-2025,08:00:00,55.3,81.1,11.0,97.9,543,3.0,0.4,3,83,1,0,0,0,0,0,49.2,0.0,39.7,0.021,36.46,0,0,0.0,0
01-Mar-2025,09:00:00,50.9,84.4,11.2,98.1,422,4.6,0.5,1,117,1,0,0,0,0,0,49.9,0.0,33.8,0.015,36.48,0,4,0.0,0
01-Mar-2025,10:00:00,58.2,84.6,13.7,97.8,778,4.5,0.6,1,100,1,0,0,0,0,0,33.5,0.0,39.8,-0.023,36.37,0,2,0.0,0
01-Mar-2025,11:00:00,63.8,81.8,12.9,98.4,461,4.4,0.6,1,116,1,0,0,0,0,0,49.4,0.0,34.1,0.003,36.34,0,3,0.0,0
01-Mar-2025,12:00:00,132.9,31.9,21.8,98.9,2012,13.3,5.2,3,586,1,0,0,0,0,0,43.9,69.1,34.8,-0.008,37.15,56,0,7.5,0
01-Mar-2025,13:00:00,57.8,79.1,12.4,99.4,564,4.3,0.5,2,116,1,0,0,0,0,0,47.3,0.0,37.6,0.042,36.38,0,1,0.0,0
01-Mar-2025,14:00:00,57.6,76.2,11.4,97.9,800,3.5,0.8,4,94,1,0,0,0,0,0,47.1,0.0,32.1,-0.033,36.42,0,5,0.0,0
01-Mar-2025,15:00:00,62.9,76.1,12.4,97.8,637,4.0,0.4,5,115,1,0,0,0,0,0,34.2,0.0,37.0,-0.043,36.46,0,3,0.0,0
01-Mar-2025,16:00:00,64.6,79.5,12.8,97.9,505,3.8,0.7,2,89,1,0,0,0,0,0,44.8,0.0,38.5,-0.018,36.21,0,2,0.0,0
01-Mar-2025,17:00:00,52.7,76.9,11.7,98.3,518,3.0,0.5,4,118,1,0,0,0,0,0,34.9,0.0,34.5,-0.034,36.25,0,2,0.0,2
01-Mar-2025,18:00:00,52.7,77.2,12.2,98.3,627,3.8,0.5,2,94,1,0,0,0,0,0,31.2,0.0,36.5,0.046,36.26,0,5,0.0,0
01-Mar-2025,19:00:00,57.4,75.8,12.6,99.2,426,4.2,0.8,0,110,1,0,0,0,0,0,30.2,0.0,35.5,-0.017,36.46,0,1,0.0,0
01-Mar-2025,20:00:00,62.6,46.7,13.9,99.1,0,4.6,0.0,3,62,0,0,8,0,0,0,46.7,0.0,33.1,-0.021,36.36,0,3,0.0,0
01-Mar-2025,21:00:00,62.6,48.4,13.4,98.4,0,4.6,0.0,4,62,0,0,13,0,0,0,32.2,0.0,37.1,0.015,36.32,0,4,0.0,0
01-Mar-2025,22:00:00,64.3,50.2,12.9,98.7,0,3.2,0.0,0,62,0,0,11,0,0,0,40.2,0.0,37.7,0.037,36.36,0,5,0.0,0
01-Mar-2025,23:00:00,66.1,52.7,13.6,99.2,0,4.5,0.0,2,62,0,0,8,0,0,0,34.3,0.0,36.0,0.015,36.42,0,4,0.0,0
02-Mar-2025,00:00:00,60.6,53.1,13.7,98.6,0,4.1,0.0,0,62,0,0,14,0,0,0,44.7,0.0,32.2,-0.035,36.33,0,4,0.0,0
02-Mar-2025,01:00:00,64.2,49.9,11.1,98.1,0,3.3,0.0,2,62,0,0,6,0,0,0,46.4,0.0,39.3,0.036,36.47,0,5,0.0,0
02-Mar-2025,02:00:00,56.6,82.6,12.3,98.1,683,4.3,0.7,5,114,1,0,0,0,0,0,38.0,0.0,37.1,0.045,36.29,0,3,0.0,0
02-Mar-2025,03:00:00,56.1,82.2,13.0,97.6,630,4.0,0.4,0,95,1,0,0,0,0,0,37.9,0.0,34.9,-0.041,36.39,0,2,0.0,0
02-Mar-2025,04:00:00,57.6,85.0,12.6,99.1,435,3.4,0.7,5,88,1,0,0,0,0,0,48.5,0.0,33.9,0.025,36.46,0,1,0.0,0
02-Mar-2025,05:00:00,54.8,82.4,12.6,98.7,559,3.3,0.5,2,94,1,0,0,0,0,0,43.2,0.0,34.1,-0.015,36.34,0,1,0.0,0
02-Mar-2025,06:00:00,51.1,78.1,11.7,98.2,562,4.0,0.8,5,99,1,0,0,0,0,0,36.6,0.0,39.8,-0.048,36.37,0,1,0.0,0
02-Mar-2025,07:00:00,52.4,83.6,13.2,98.2,502,4.2,0.5,1,117,1,0,0,0,0,0,39.5,0.0,35.2,-0.015,36.44,0,0,0.0,6
02-Mar-2025,08:00:00,60.4,79.3,12.2,98.9,543,4.7,0.7,4,113,1,0,0,0,0,0,43.6,0.0,34.1,-0.03,36.28,0,5,0.0,0
02-Mar-2025,09:00:00,51.6,84.5,13.7,98.1,427,4.9,0.3,3,109,1,0,0,0,0,0,41.7,0.0,39.8,-0.03,36.23,0,4,0.0,0
02-Mar-2025,10:00:00,64.8,80.2,11.7,98.8,508,4.2,0.4,3,90,1,0,0,0,0,0,47.2,0.0,35.7,0.033,36.45,0,3,0.0,0
02-Mar-2025,11:00:00,57.0,77.6,12.1,97.6,471,4.7,0.4,1,119,1,0,0,0,0,0,33.4,0.0,39.1,-0.006,36.21,0,0,0.0,0
02-Mar-2025,12:00:00,138.7,31.0,20.4,98.5,2492,13.8,5.5,2,624,1,0,0,0,0,0,37.7,71.6,34.4,-0.036,37.04,56,17,7.7,0
02-Mar-2025,13:00:00,64.4,79.3,11.3,99.0,749,3.6,0.4,3,97,1,0,0,0,0,0,30.7,0.0,37.1,-0.001,36.39,0,5,0.0,0
02-Mar-2025,14:00:00,52.2,82.2,13.1,99.1,502,4.2,0.8,0,82,1,0,0,0,0,0,39.7,0.0,35.0,-0.006,36.26,0,5,0.0,0
02-Mar-2025,15:00:00,62.5,77.8,12.5,99.3,794,4.4,0.7,3,114,1,0,0,0,0,0,45.7,0.0,34.9,0.04,36.5,0,1,0.0,0
02-Mar-2025,16:00:00,59.6,77.6,12.9,98.8,400,4.9,0.5,4,107,1,0,0,0,0,0,40.7,0.0,36.7,-0.017,36.38,0,1,0.0,0
02-Mar-2025,17:00:00,53.4,76.3,12.4,97.8,617,4.1,0.8,1,110,1,0,0,0,0,0,48.2,0.0,34.5,-0.024,36.36,0,4,0.0,4
02-Mar-2025,18:00:00,54.4,82.4,13.7,98.3,743,5.0,0.4,5,120,1,0,0,0,0,0,42.1,0.0,37.6,-0.029,36.48,0,4,0.0,0
