Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,68.7,44.1,13.9,98.8,0,4.8,0.0,4,62,0,0.0,12,0.0,0.0,0.0,38.0,0.0,33.6,-0.026,36.31,0,2,0.0,0
01-Mar-2025,01:00:00,61.8,36.0,11.6,98.5,0,4.9,0.0,4,62,0,0.0,15,0.0,0.0,0.0,40.0,0.0,39.8,0.029,36.35,0,2,0.0,0
01-Mar-2025,02:00:00,68.3,42.6,11.8,98.0,0,3.6,0.0,1,62,0,4.0,13,18.0,74.0,8.0,33.8,0.0,36.3,-0.01,36.46,0,1,0.0,0
01-Mar-2025,03:00:00,51.6,79.9,11.9,99.1,733,3.3,0.6,3,81,1,0.0,0,0.0,0.0,0.0,44.1,0.0,38.6,-0.011,36.41,0,0,0.0,0
01-Mar-2025,04:00:00,51.9,83.2,13.8,97.9,598,3.0,0.8,2,93,1,0.0,0,0.0,0.0,0.0,40.7,0.0,34.9,0.047,36.32,0,3,0.0,0
01-Mar-2025,05:00:00,60.8,78.0,13.6,99.2,536,4.9,0.8,3,112,1,0.0,0,0.0,0.0,0.0,46.4,0.0,39.1,-0.007,36.37,0,3,0.0,0
01-Mar-2025,06:00:00,52.7,75.6,12.1,98.1,406,5.0,0.5,4,110,1,0.0,0,0.0,0.0,0.0,31.8,0.0,33.7,-0.001,36.36,0,1,0.0,0
01-Mar-2025,07:00:00,58.0,82.1,13.7,98.4,688,3.6,0.7,1,114,1,0.0,0,0.0,0.0,0.0,35.6,0.0,38.0,-0.012,36.47,0,5,0.0,2
01-Mar-2025,08:00:00,53.9,76.0,12.3,97.9,790,4.9,0.6,2,120,1,0.0,0,0.0,0.0,0.0,40.4,0.0,35.1,-0.033,36.4,0,1,0.0,0
01-Mar-2025,09:00:00,58.7,76.0,12.7,98.6,632,4.5,0.8,3,105,1,0.0,0,0.0,0.0,0.0,40.9,0.0,34.5,0.012,36.45,0,5,0.0,0
01-Mar-2025,10:00:00,64.6,76.2,13.7,98.5,409,4.5,0.4,5,113,1,0.0,0,0.0,0.0,0.0,43.4,0.0,38.9,0.003,36.32,0,5,0.0,0
01-Mar-2025,11:00:00,58.2,81.7,11.9,99.2,502,3.8,0.5,2,110,1,0.0,0,0.0,0.0,0.0,46.1,0.0,36.5,0.02,36.37,0,0,0.0,0
01-Mar-2025,12:00:00,63.7,76.9,12.7,97.6,524,4.1,0.7,3,103,1,0.0,0,0.0,0.0,0.0,32.4,0.0,35.1,-0.004,36.45,0,4,0.0,0
01-Mar-2025,13:00:00,55.5,81.9,12.3,97.6,503,4.3,0.4,1,91,1,0.0,0,0.0,0.0,0.0,34.1,0.0,34.7,0.002,36.44,0,2,0.0,0
01-Mar-2025,14:00:00,57.1,83.3,14.0,99.1,436,3.7,0.4,1,108,1,0.0,0,0.0,0.0,0.0,32.2,0.0,37.1,-0.03,36.3,0,0,0.0,0
01-Mar-2025,15:00:00,51.8,79.7,13.2,97.7,701,3.5,0.3,0,112,1,0.0,0,0.0,0.0,0.0,37.0,0.0,32.4,-0.03,36.29,0,5,0.0,0
01-Mar-2025,16:00:00,61.6,83.4,11.1,98.3,758,3.6,0.7,0,82,1,0.0,0,0.0,0.0,0.0,39.3,0.0,34.4,-0.042,36.36,0,1,0.0,0
