Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,66.6,50.1,11.1,97.9,0,3.2,0.0,5,62,0,0.0,7,0,0,0,34.9,0.0,35.0,0.047,36.42,0,0,0.0,0
01-Mar-2025,01:00:00,62.5,40.1,14.0,99.0,0,4.8,0.0,2,62,0,0.0,7,0,0,0,43.4,0.0,44.2,0.018,36.39,0,3,0.0,0
01-Mar-2025,02:00:00,74.2,54.4,11.1,99.5,0,3.3,0.0,2,62,0,6.5,6,21,60,24,41.4,0.0,44.0,-0.035,36.45,0,5,0.0,0
01-Mar-2025,03:00:00,68.7,49.4,12.1,97.9,0,3.9,0.0,0,62,0,0.0,13,0,0,0,46.7,0.0,42.2,-0.013,36.37,0,3,0.0,0
01-Mar-2025,04:00:00,61.4,57.1,13.6,99.4,0,3.1,0.0,3,62,0,0.0,6,0,0,0,43.9,0.0,36.7,0.034,36.46,0,1,0.0,0
01-Mar-2025,05:00:00,56.9,77.6,13.9,99.0,425,4.1,0.4,2,116,1,0.0,0,0,0,0,35.1,0.0,38.0,-0.006,36.37,0,2,0.0,0
01-Mar-2025,06:00:00,52.9,81.7,12.2,98.3,755,4.7,0.5,2,109,1,0.0,0,0,0,0,31.5,0.0,42.5,-0.037,36.26,0,0,0.0,0
01-Mar-2025,07:00:00,128.6,32.5,12.8,99.0,2536,13.2,5.6,0,633,1,0.0,0,0,0,0,45.8,69.0,43.5,0.044,37.0,50,3,5.8,13
01-Mar-2025,08:00:00,59.9,79.8,12.0,98.3,451,4.8,0.5,5,103,1,0.0,0,0,0,0,42.1,0.0,39.6,-0.034,36.48,0,4,0.0,0
01-Mar-2025,09:00:00,56.9,77.3,11.5,97.8,443,5.0,0.6,1,117,1,0.0,0,0,0,0,43.1,0.0,42.7,-0.047,36.41,0,0,0.0,0
01-Mar-2025,10:00:00,57.4,79.9,11.2,98.6,562,4.2,0.4,5,83,1,0.0,0,0,0,0,35.2,0.0,43.9,0.039,36.5,0,3,0.0,0
01-Mar-2025,11:00:00,55.3,83.7,11.8,98.3,726,3.6,0.8,2,105,1,0.0,0,0,0,0,35.3,0.0,41.8,-0.047,36.34,0,5,0.0,0
01-Mar-2025,12:00:00,63.8,83.0,13.4,97.9,471,3.2,0.4,2,85,1,0.0,0,0,0,0,30.9,0.0,39.0,0.031,36.47,0,3,0.0,0
01-Mar-2025,13:00:00,58.2,80.4,13.4,99.0,647,3.8,0.4,4,116,1,0.0,0,0,0,0,34.3,0.0,35.7,0.045,36.31,0,3,0.0,0
01-Mar-2025,14:00:00,52.1,76.5,11.3,98.5,675,3.2,0.6,0,108,1,0.0,0,0,0,0,41.3,0.0,40.5,-0.049,36.28,0,4,0.0,0
01-Mar-2025,15:00:00,64.4,83.3,12.4,98.9,652,3.9,0.4,4,109,1,0.0,0,0,0,0,39.8,0.0,40.5,-0.038,36.25,0,2,0.0,0
01-Mar-2025,16:00:00,54.7,78.4,13.3,98.3,500,4.2,0.8,1,82,1,0.0,0,0,0,0,32.6,0.0,39.7,-0.034,36.32,0,2,0.0,0
01-Mar-2025,17:00:00,54.2,76.2,13.2,98.3,532,4.6,0.6,5,87,1,0.0,0,0,0,0,44.1,0.0,35.5,0.039,36.29,0,3,0.0,13
01-Mar-2025,18:00:00,148.9,34.4,14.7,97.5,2275,12.8,5.1,5,610,1,0.0,0,0,0,0,39.5,66.8,38.1,-0.026,37.1,55,27,5.7,0
01-Mar-2025,19:00:00,64.5,76.3,12.7,98.7,461,4.8,0.4,4,94,1,0.0,0,0,0,0,46.0,0.0,42.5,0.029,36.39,0,0,0.0,0
01-Mar-2025,20:00:00,64.7,75.5,12.8,98.0,789,3.2,0.6,4,106,1,0.0,0,0,0,0,48.9,0.0,35.6,0.022,36.4,0,2,0.0,13
01-Mar-2025,21:00:00,63.0,75.9,11.5,97.9,691,3.3,0.4,1,82,1,0.0,0,0,0,0,32.9,0.0,36.1,0.029,36.32,0,2,0.0,0
01-Mar-2025,22:00:00,66.7,49.0,11.0,97.9,0,4.7,0.0,1,62,0,0.0,15,0,0,0,36.6,0.0,37.1,-0.009,36.21,0,2,0.0,0
01-Mar-2025,23:00:00,74.2,56.0,12.6,97.9,0,3.3,0.0,0,62,0,0.0,7,0,0,0,48.2,0.0,35.5,-0.033,36.26,0,0,0.0,0
02-Mar-2025,00:00:00,67.2,58.4,11.2,98.8,0,4.5,0.0,2,62,0,0.0,15,0,0,0,36.6,0.0,40.8,0.015,36.32,0,4,0.0,0
02-Mar-2025,01:00:00,62.1,40.6,12.5,97.5,0,4.2,0.0,5,62,0,0.0,7,0,0,0,45.4,0.0,40.2,0.013,36.5,0,3,0.0,0
02-Mar-2025,02:00:00,68.2,57.3,13.3,97.7,0,3.9,0.0,3,62,0,6.5,12,20,63,19,47.0,0.0,39.4,-0.039,36.32,0,4,0.0,0
02-Mar-2025,03:00:00,63.2,50.7,12.1,98.9,0,3.4,0.0,3,62,0,0.0,9,0,0,0,33.8,0.0,44.5,-0.021,36.38,0,0,0.0,0
02-Mar-2025,04:00:00,60.9,45.8,11.5,98.7,0,4.6,0.0,5,62,0,0.0,7,0,0,0,48.7,0.0,41.1,-0.04,36.49,0,1,0.0,0
02-Mar-2025,05:00:00,63.5,80.6,13.8,97.5,433,3.1,0.8,3,91,1,0.0,0,0,0,0,36.6,0.0,35.2,-0.006,36.45,0,3,0.0,0
02-Mar-2025,06:00:00,58.1,77.6,11.3,98.6,672,3.0,0.6,3,93,1,0.0,0,0,0,0,38.8,0.0,44.4,0.019,36.27,0,1,0.0,0
02-Mar-2025,07:00:00,139.4,25.6,13.0,97.6,2263,12.3,5.3,1,618,1,0.0,0,0,0,0,39.1,72.4,42.3,-0.003,37.15,60,34,5.6,13
02-Mar-2025,08:00:00,57.3,78.9,11.6,98.2,796,3.6,0.4,2,109,1,0.0,0,0,0,0,32.8,0.0,40.7,-0.043,36.43,0,2,0.0,0
02-Mar-2025,09:00:00,63.3,80.6,13.2,98.1,724,3.6,0.7,0,111,1,0.0,0,0,0,0,45.4,0.0,40.4,-0.021,36.39,0,4,0.0,0
02-Mar-2025,10:00:00,52.0,77.2,11.5,98.3,767,4.2,0.8,0,93,1,0.0,0,0,0,0,33.4,0.0,43.1,-0.048,36.37,0,1,0.0,0
02-Mar-2025,11:00:00,61.3,80.7,13.9,98.6,768,4.6,0.3,0,107,1,0.0,0,0,0,0,32.7,0.0,42.3,-0.015,36.25,0,1,0.0,0
02-Mar-2025,12:00:00,57.5,79.9,12.8,97.5,724,5.0,0.5,0,117,1,0.0,0,0,0,0,46.4,0.0,38.4,0.024,36.46,0,0,0.0,0
02-Mar-2025,13:00:00,56.9,82.0,13.2,98.1,612,4.7,0.7,4,107,1,0.0,0,0,0,0,36.3,0.0,43.6,0.027,36.39,0,4,0.0,0
02-Mar-2025,14:00:00,53.6,77.2,12.2,97.7,640,4.8,0.6,3,102,1,0.0,0,0,0,0,41.1,0.0,42.3,0.02,36.44,0,0,0.0,0
02-Mar-2025,15:00:00,57.1,76.7,12.5,99.4,516,3.6,0.5,4,105,1,0.0,0,0,0,0,46.9,0.0,37.1,-0.026,36.43,0,3,0.0,0
02-Mar-2025,16:00:00,61.6,75.5,13.7,99.5,686,3.8,0.4,0,92,1,0.0,0,0,0,0,31.0,0.0,41.0,-0.043,36.5,0,2,0.0,0
02-Mar-2025,17:00:00,56.6,82.7,12.5,97.9,575,3.4,0.6,5,105,1,0.0,0,0,0,0,37.1,0.0,41.9,0.045,36.49,0,0,0.0,9
02-Mar-2025,18:00:00,144.8,27.3,20.7,99.0,2552,13.5,5.5,3,607,1,0.0,0,0,0,0,49.2,67.6,41.0,-0.047,37.02,55,2,6.4,0
02-Mar-2025,19:00:00,52.2,77.8,11.0,98.1,714,4.6,0.7,2,112,1,0.0,0,0,0,0,31.8,0.0,43.5,-0.034,36.24,0,3,0.0,0
02-Mar-2025,20:00:00,52.4,80.9,11.4,98.4,767,4.3,0.6,4,85,1,0.0,0,0,0,0,43.0,0.0,36.7,0.033,36.26,0,1,0.0,8
02-Mar-2025,21:00:00,54.2,81.9,11.3,97.7,475,3.2,0.6,1,105,1,0.0,0,0,0,0,42.0,0.0,42.7,0.008,36.27,0,5,0.0,0
02-Mar-2025,22:00:00,66.2,52.2,11.6,99.3,0,3.5,0.0,3,62,0,0.0,15,0,0,0,48.5,0.0,40.1,0.041,36.31,0,0,0.0,0
02-Mar-2025,23:00:00,66.1,41.6,12.6,98.2,0,4.8,0.0,2,62,0,0.0,15,0,0,0,43.0,0.0,39.5,0.002,36.34,0,5,0.0,0
03-Mar-2025,00:00:00,67.7,52.1,13.5,97.6,0,4.8,0.0,5,62,0,0.0,6,0,0,0,37.1,0.0,39.2,-0.044,36.41,0,4,0.0,0
03-Mar-2025,01:00:00,67.5,46.9,12.4,98.4,0,4.7,0.0,4,62,0,0.0,13,0,0,0,43.2,0.0,42.1,-0.02,36.33,0,0,0.0,0
03-Mar-2025,02:00:00,73.5,45.2,11.9,99.0,0,4.3,0.0,1,62,0,6.5,6,20,62,16,34.4,0.0,40.1,0.022,36.29,0,3,0.0,0
03-Mar-2025,03:00:00,63.2,48.8,12.3,98.0,0,4.9,0.0,2,62,0,0.0,7,0,0,0,32.9,0.0,37.7,0.045,36.42,0,1,0.0,0
03-Mar-2025,04:00:00,69.6,55.6,12.0,99.0,0,3.3,0.0,2,62,0,0.0,7,0,0,0,48.2,0.0,43.0,0.027,36.45,0,4,0.0,0
03-Mar-2025,05:00:00,51.9,75.2,12.8,98.9,489,3.6,0.5,4,104,1,0.0,0,0,0,0,45.5,0.0,37.3,-0.017,36.32,0,1,0.0,0
03-Mar-2025,06:00:00,56.6,79.7,13.2,98.7,622,3.8,0.4,5,80,1,0.0,0,0,0,0,32.6,0.0,37.7,-0.046,36.42,0,1,0.0,0
03-Mar-2025,07:00:00,124.3,31.3,13.6,98.7,2697,13.4,5.6,2,592,1,0.0,0,0,0,0,36.4,73.8,37.4,0.018,37.13,55,30,5.8,11
03-Mar-2025,08:00:00,55.0,80.8,11.4,98.7,751,3.9,0.7,5,112,1,0.0,0,0,0,0,42.6,0.0,42.9,0.021,36.34,0,2,0.0,0
03-Mar-2025,09:00:00,60.2,83.2,13.9,97.7,463,3.6,0.8,3,117,1,0.0,0,0,0,0,49.5,0.0,39.8,-0.033,36.42,0,1,0.0,0
03-Mar-2025,10:00:00,60.5,76.3,11.9,99.4,453,4.5,0.5,0,92,1,0.0,0,0,0,0,48.5,0.0,35.3,-0.039,36.46,0,4,0.0,0
03-Mar-2025,11:00:00,61.8,84.0,12.9,99.3,457,3.6,0.8,4,120,1,0.0,0,0,0,0,42.7,0.0,39.5,0.028,36.48,0,3,0.0,0
03-Mar-2025,12:00:00,52.6,76.4,11.9,98.7,576,4.6,0.7,2,93,1,0.0,0,0,0,0,48.1,0.0,44.2,-0.004,36.32,0,1,0.0,0
03-Mar-2025,13:00:00,51.0,84.8,12.4,98.6,728,4.0,0.3,3,114,1,0.0,0,0,0,0,31.5,0.0,40.0,-0.026,36.49,0,1,0.0,0
03-Mar-2025,14:00:00,58.5,80.6,11.5,99.4,624,3.5,0.5,3,99,1,0.0,0,0,0,0,45.1,0.0,37.3,0.02,36.37,0,5,0.0,0
03-Mar-2025,15:00:00,53.5,83.1,11.9,97.7,644,3.4,0.5,0,88,1,0.0,0,0,0,0,30.8,0.0,42.2,-0.031,36.42,0,3,0.0,0
03-Mar-2025,16:00:00,59.6,83.6,11.1,98.3,513,5.0,0.8,3,81,1,0.0,0,0,0,0,39.6,0.0,39.3,0.045,36.39,0,1,0.0,0
03-Mar-2025,17:00:00,57.7,84.7,13.3,98.7,772,4.6,0.8,1,92,1,0.0,0,0,0,0,42.3,0.0,36.2,-0.022,36.33,0,0,0.0,7
03-Mar-2025,18:00:00,129.0,26.2,21.2,98.5,2597,12.2,5.7,1,568,1,0.0,0,0,0,0,49.1,69.8,36.8,-0.012,36.9,59,12,6.4,0
03-Mar-2025,19:00:00,57.8,76.8,13.0,99.0,641,4.3,0.6,1,83,1,0.0,0,0,0,0,41.5,0.0,43.8,0.001,36.43,0,5,0.0,0
03-Mar-2025,20:00:00,59.4,75.5,11.0,99.3,457,3.0,0.8,3,91,1,0.0,0,0,0,0,38.1,0.0,43.1,-0.012,36.29,0,1,0.0,11
03-Mar-2025,21:00:00,63.4,82.6,13.8,98.6,611,3.8,0.7,0,81,1,0.0,0,0,0,0,33.7,0.0,40.1,-0.024,36.29,0,1,0.0,0
03-Mar-2025,22:00:00,60.9,51.0,13.4,98.1,0,4.7,0.0,4,62,0,0.0,11,0,0,0,46.0,0.0,37.6,0.042,36.32,0,3,0.0,0
03-Mar-2025,23:00:00,70.8,40.8,12.8,98.0,0,4.9,0.0,2,62,0,0.0,12,0,0,0,31.5,0.0,39.6,0.048,36.32,0,1,0.0,0
04-Mar-2025,00:00:00,71.5,55.0,12.9,99.2,0,4.2,0.0,1,62,0,0.0,7,0,0,0,41.6,0.0,41.6,-0.002,36.48,0,5,0.0,0
04-Mar-2025,01:00:00,61.9,59.9,11.9,98.5,0,4.9,0.0,4,62,0,0.0,8,0,0,0,37.4,0.0,39.8,-0.034,36.21,0,5,0.0,0
04-Mar-2025,02:00:00,63.9,52.2,12.5,99.2,0,3.6,0.0,2,62,0,6.5,9,24,58,21,42.8,0.0,41.2,-0.022,36.29,0,5,0.0,0
04-Mar-2025,03:00:00,64.3,58.6,13.3,98.8,0,3.1,0.0,5,62,0,0.0,5,0,0,0,43.7,0.0,35.3,-0.029,36.43,0,1,0.0,0
04-Mar-2025,04:00:00,68.6,55.1,13.6,97.9,0,3.2,0.0,3,62,0,0.0,8,0,0,0,49.2,0.0,44.3,-0.031,36.2,0,5,0.0,0
04-Mar-2025,05:00:00,57.8,79.5,12.1,98.4,444,4.1,0.4,1,88,1,0.0,0,0,0,0,36.3,0.0,38.3,0.01,36.22,0,3,0.0,0
04-Mar-2025,06:00:00,56.5,79.0,14.0,97.7,439,3.4,0.4,1,82,1,0.0,0,0,0,0,45.0,0.0,36.6,0.047,36.33,0,3,0.0,0
04-Mar-2025,07:00:00,129.2,31.8,17.8,98.8,2032,12.7,5.4,4,565,1,0.0,0,0,0,0,48.2,68.6,40.3,0.032,36.97,54,26,6.2,9
04-Mar-2025,08:00:00,58.0,83.5,12.5,98.0,521,4.5,0.3,2,107,1,0.0,0,0,0,0,41.4,0.0,36.1,0.044,36.21,0,3,0.0,0
04-Mar-2025,09:00:00,55.2,78.9,12.5,98.0,593,3.7,0.5,0,101,1,0.0,0,0,0,0,33.8,0.0,41.0,-0.025,36.46,0,5,0.0,0
04-Mar-2025,10:00:00,58.1,76.0,11.3,97.7,666,3.3,0.3,4,94,1,0.0,0,0,0,0,35.1,0.0,35.2,0.035,36.31,0,1,0.0,0
04-Mar-2025,11:00:00,52.8,83.6,13.9,99.0,543,3.6,0.7,4,104,1,0.0,0,0,0,0,44.3,0.0,42.4,-0.034,36.47,0,1,0.0,0
04-Mar-2025,12:00:00,52.4,77.6,12.8,98.2,521,3.4,0.3,1,102,1,0.0,0,0,0,0,37.2,0.0,44.2,-0.005,36.48,0,2,0.0,0
04-Mar-2025,13:00:00,57.8,81.5,13.5,98.3,560,3.1,0.5,0,88,1,0.0,0,0,0,0,45.2,0.0,37.1,0.017,36.47,0,1,0.0,0
04-Mar-2025,14:00:00,55.0,84.8,13.3,99.0,484,4.4,0.5,1,80,1,0.0,0,0,0,0,45.2,0.0,42.5,-0.023,36.43,0,0,0.0,0
04-Mar-2025,15:00:00,52.6,81.4,11.7,99.1,641,4.1,0.5,0,99,1,0.0,0,0,0,0,36.4,0.0,37.4,-0.026,36.5,0,2,0.0,0
04-Mar-2025,16:00:00,59.4,76.5,12.9,98.9,569,3.5,0.4,0,110,1,0.0,0,0,0,0,45.4,0.0,40.5,-0.015,36.35,0,1,0.0,0
04-Mar-2025,17:00:00,57.8,80.3,12.7,98.8,726,4.1,0.5,0,95,1,0.0,0,0,0,0,37.6,0.0,42.0,0.041,36.26,0,4,0.0,10
04-Mar-2025,18:00:00,126.2,25.5,21.9,97.6,2527,13.8,5.0,3,591,1,0.0,0,0,0,0,41.7,74.5,41.4,-0.037,37.07,51,35,5.5,0
04-Mar-2025,19:00:00,59.5,77.9,11.5,97.5,645,3.7,0.3,1,88,1,0.0,0,0,0,0,44.4,0.0,37.7,0.014,36.37,0,0,0.0,0
04-Mar-2025,20:00:00,64.2,83.7,11.2,98.0,470,3.7,0.5,3,92,1,0.0,0,0,0,0,40.8,0.0,39.4,-0.044,36.4,0,3,0.0,15
04-Mar-2025,21:00:00,56.4,84.2,12.3,98.6,413,3.7,0.8,0,107,1,0.0,0,0,0,0,43.7,0.0,39.3,0.001,36.41,0,3,0.0,0
04-Mar-2025,22:00:00,60.6,51.1,13.3,99.3,0,4.7,0.0,2,62,0,0.0,13,0,0,0,42.8,0.0,41.7,-0.023,36.45,0,1,0.0,0
04-Mar-2025,23:00:00,61.9,53.9,11.9,99.5,0,4.5,0.0,5,62,0,0.0,15,0,0,0,46.1,0.0,40.4,0.004,36.34,0,0,0.0,0
05-Mar-2025,00:00:00,74.3,45.7,12.3,98.8,0,3.9,0.0,4,62,0,0.0,12,0,0,0,45.3,0.0,38.7,0.049,36.31,0,4,0.0,0
05-Mar-2025,01:00:00,65.8,52.0,12.1,98.5,0,4.0,0.0,1,62,0,0.0,13,0,0,0,49.4,0.0,41.0,0.036,36.26,0,4,0.0,0
05-Mar-2025,02:00:00,73.4,48.2,11.8,98.5,0,3.4,0.0,2,62,0,6.5,13,24,54,24,36.7,0.0,41.1,-0.023,36.37,0,2,0.0,0
05-Mar-2025,03:00:00,70.6,52.0,13.4,99.2,0,4.4,0.0,1,62,0,0.0,6,0,0,0,37.2,0.0,44.6,0.048,36.25,0,1,0.0,0
05-Mar-2025,04:00:00,74.6,53.7,12.1,98.2,0,3.2,0.0,1,62,0,0.0,12,0,0,0,47.1,0.0,36.5,0.021,36.43,0,2,0.0,0
05-Mar-2025,05:00:00,53.4,77.3,12.6,99.4,644,4.9,0.5,5,100,1,0.0,0,0,0,0,39.4,0.0,36.0,0.045,36.49,0,5,0.0,0
05-Mar-2025,06:00:00,56.0,77.5,14.0,98.5,798,4.7,0.5,3,90,1,0.0,0,0,0,0,35.5,0.0,42.2,-0.014,36.42,0,0,0.0,0
05-Mar-2025,07:00:00,120.4,28.3,11.7,98.9,2275,13.5,5.7,1,647,1,0.0,0,0,0,0,31.5,72.8,40.7,0.006,36.98,58,6,5.6,10
05-Mar-2025,08:00:00,64.1,83.1,11.5,98.4,732,3.6,0.4,1,84,1,0.0,0,0,0,0,40.1,0.0,37.8,0.031,36.45,0,2,0.0,0
05-Mar-2025,09:00:00,63.8,83.0,11.1,98.8,743,3.8,0.5,4,98,1,0.0,0,0,0,0,49.8,0.0,41.9,0.048,36.32,0,3,0.0,0
05-Mar-2025,10:00:00,51.4,79.1,11.1,99.2,685,3.2,0.4,4,103,1,0.0,0,0,0,0,44.9,0.0,37.4,0.05,36.31,0,0,0.0,0
05-Mar-2025,11:00:00,53.6,77.0,13.9,98.2,472,4.6,0.4,4,93,1,0.0,0,0,0,0,48.2,0.0,43.5,0.011,36.34,0,4,0.0,0
05-Mar-2025,12:00:00,57.5,81.1,12.7,97.9,690,3.5,0.7,1,119,1,0.0,0,0,0,0,35.3,0.0,41.7,-0.029,36.32,0,1,0.0,0
05-Mar-2025,13:00:00,52.3,76.8,12.8,98.2,716,4.4,0.3,1,99,1,0.0,0,0,0,0,44.5,0.0,44.5,0.044,36.42,0,0,0.0,0
05-Mar-2025,14:00:00,58.6,80.3,12.9,98.3,516,3.3,0.6,1,89,1,0.0,0,0,0,0,40.3,0.0,38.9,0.016,36.3,0,5,0.0,0
05-Mar-2025,15:00:00,60.7,77.2,12.1,97.9,561,3.0,0.3,1,97,1,0.0,0,0,0,0,35.1,0.0,40.4,0.001,36.39,0,3,0.0,0
05-Mar-2025,16:00:00,62.0,82.4,12.1,98.1,458,3.7,0.6,3,108,1,0.0,0,0,0,0,38.2,0.0,37.2,-0.002,36.35,0,5,0.0,0
05-Mar-2025,17:00:00,62.8,79.3,12.9,98.6,628,5.0,0.8,3,87,1,0.0,0,0,0,0,49.2,0.0,42.5,0.032,36.31,0,2,0.0,11
05-Mar-2025,18:00:00,148.3,27.7,19.9,98.8,2744,13.6,5.8,4,650,1,0.0,0,0,0,0,30.1,68.8,44.0,-0.0,37.15,59,2,5.6,0
05-Mar-2025,19:00:00,59.2,82.1,13.7,98.8,608,4.5,0.5,0,117,1,0.0,0,0,0,0,43.2,0.0,37.1,-0.048,36.37,0,3,0.0,0
05-Mar-2025,20:00:00,51.7,75.9,13.9,99.3,565,4.9,0.3,3,109,1,0.0,0,0,0,0,44.6,0.0,37.3,-0.002,36.28,0,1,0.0,7
05-Mar-2025,21:00:00,58.7,81.0,12.6,99.0,410,3.3,0.4,3,94,1,0.0,0,0,0,0,47.6,0.0,43.7,-0.013,36.37,0,0,0.0,0
05-Mar-2025,22:00:00,65.0,42.7,13.8,98.4,0,3.4,0.0,2,62,0,0.0,12,0,0,0,31.1,0.0,43.0,-0.004,36.33,0,0,0.0,0
05-Mar-2025,23:00:00,74.0,58.6,13.8,97.8,0,3.0,0.0,3,62,0,0.0,9,0,0,0,41.6,0.0,35.4,0.04,36.44,0,4,0.0,0
06-Mar-2025,00:00:00,69.4,43.3,12.2,98.9,0,3.9,0.0,4,62,0,0.0,12,0,0,0,34.7,0.0,42.9,0.028,36.38,0,2,0.0,0
06-Mar-2025,01:00:00,69.3,56.6,13.6,97.9,0,3.6,0.0,1,62,0,0.0,15,0,0,0,44.2,0.0,41.1,-0.017,36.47,0,3,0.0,0
06-Mar-2025,02:00:00,60.4,46.3,11.3,99.5,0,4.0,0.0,1,62,0,6.5,15,20,63,24,32.4,0.0,38.5,-0.003,36.33,0,3,0.0,0
06-Mar-2025,03:00:00,63.7,59.4,13.0,97.8,0,3.6,0.0,5,62,0,0.0,11,0,0,0,34.4,0.0,38.8,-0.045,36.36,0,1,0.0,0
06-Mar-2025,04:00:00,62.2,56.2,12.7,99.0,0,3.4,0.0,1,62,0,0.0,7,0,0,0,39.7,0.0,38.5,-0.007,36.44,0,3,0.0,0
06-Mar-2025,05:00:00,60.3,81.9,11.2,97.7,440,3.3,0.6,5,86,1,0.0,0,0,0,0,44.3,0.0,37.6,-0.028,36.37,0,4,0.0,0
06-Mar-2025,06:00:00,54.0,77.8,12.9,98.0,452,3.3,0.7,1,92,1,0.0,0,0,0,0,48.2,0.0,44.7,0.005,36.33,0,2,0.0,0
