Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,74.4,30.9,11.7,98.9,0,4.9,0.0,5,62,0,0.0,13,0.0,0.0,0.0,36.1,0.0,35.1,0.044,36.24,0,1,0.0,0
01-Mar-2025,01:00:00,82.0,38.2,13.2,97.9,0,4.5,0.0,2,62,0,0.0,7,0.0,0.0,0.0,30.8,0.0,38.6,0.012,36.33,0,5,0.0,0
01-Mar-2025,02:00:00,73.2,44.6,12.0,98.1,0,4.8,0.0,1,62,0,6.0,14,17.0,70.0,13.0,33.4,0.0,37.4,0.021,36.24,0,3,0.0,0
01-Mar-2025,03:00:00,84.0,32.8,12.0,98.4,0,3.3,0.0,3,62,0,0.0,8,0.0,0.0,0.0,45.0,0.0,38.1,-0.009,36.29,0,5,0.0,0
01-Mar-2025,04:00:00,73.3,28.1,11.4,98.4,0,4.4,0.0,1,62,0,0.0,10,0.0,0.0,0.0,37.8,0.0,35.6,-0.039,36.44,0,5,0.0,0
01-Mar-2025,05:00:00,63.1,78.9,11.1,97.9,724,3.2,0.4,3,92,1,0.0,0,0.0,0.0,0.0,39.2,0.0,40.5,0.016,36.22,0,5,0.0,0
01-Mar-2025,06:00:00,55.1,84.9,12.0,98.9,493,4.8,0.7,0,107,1,0.0,0,0.0,0.0,0.0,40.0,0.0,40.8,0.024,36.24,0,4,0.0,0
01-Mar-2025,07:00:00,58.0,77.5,13.4,99.3,766,4.0,0.5,0,110,1,0.0,0,0.0,0.0,0.0,40.8,0.0,35.2,-0.011,36.35,0,4,0.0,3
01-Mar-2025,08:00:00,53.0,76.7,11.3,98.2,708,3.0,0.3,0,96,1,0.0,0,0.0,0.0,0.0,40.8,0.0,40.4,0.037,36.43,0,5,0.0,0
01-Mar-2025,09:00:00,58.7,80.9,11.0,97.7,615,3.5,0.7,0,102,1,0.0,0,0.0,0.0,0.0,32.7,0.0,37.3,-0.027,36.4,0,4,0.0,0
01-Mar-2025,10:00:00,63.3,83.5,11.7,98.0,797,3.2,0.6,0,104,1,0.0,0,0.0,0.0,0.0,41.5,0.0,41.8,-0.027,36.24,0,3,0.0,0
01-Mar-2025,11:00:00,58.7,77.7,13.9,97.8,787,4.1,0.4,4,99,1,0.0,0,0.0,0.0,0.0,31.0,0.0,35.4,-0.023,36.45,0,3,0.0,0
01-Mar-2025,12:00:00,54.5,80.1,11.8,97.9,433,4.0,0.5,4,86,1,0.0,0,0.0,0.0,0.0,33.8,0.0,37.1,-0.015,36.31,0,2,0.0,0
01-Mar-2025,13:00:00,54.3,83.0,11.7,98.0,783,4.0,0.5,2,81,1,0.0,0,0.0,0.0,0.0,46.6,0.0,35.3,-0.01,36.28,0,0,0.0,0
01-Mar-2025,14:00:00,62.0,82.5,13.7,99.3,424,4.9,0.4,1,119,1,0.0,0,0.0,0.0,0.0,30.3,0.0,40.9,0.046,36.31,0,5,0.0,0
01-Mar-2025,15:00:00,63.0,83.2,11.2,97.8,639,5.0,0.4,1,110,1,0.0,0,0.0,0.0,0.0,44.0,0.0,38.9,0.044,36.24,0,1,0.0,0
01-Mar-2025,16:00:00,156.1,15.9,11.6,97.9,2521,12.5,5.2,2,625,1,0.0,0,0.0,0.0,0.0,38.4,73.9,36.3,-0.045,36.99,50,20,6.3,0
01-Mar-2025,17:00:00,55.9,82.3,13.8,97.9,431,3.6,0.7,3,117,1,0.0,0,0.0,0.0,0.0,36.7,0.0,36.2,-0.026,36.38,0,2,0.0,0
01-Mar-2025,18:00:00,56.0,81.6,12.5,99.2,528,4.1,0.3,4,114,1,0.0,0,0.0,0.0,0.0,41.5,0.0,41.8,0.049,36.49,0,2,0.0,0
01-Mar-2025,19:00:00,59.0,84.4,12.0,99.2,485,3.4,0.6,3,83,1,0.0,0,0.0,0.0,0.0,46.7,0.0,38.0,0.013,36.33,0,1,0.0,0
01-Mar-2025,20:00:00,60.1,78.3,13.3,98.4,501,4.5,0.5,0,115,1,0.0,0,0.0,0.0,0.0,40.7,0.0,39.2,0.045,36.48,0,0,0.0,1
01-Mar-2025,21:00:00,53.4,81.3,12.8,97.5,673,3.1,0.6,1,111,1,0.0,0,0.0,0.0,0.0,36.3,0.0,36.7,0.003,36.21,0,3,0.0,0
