Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,87.9,26.1,11.2,98.3,0,3.6,0.0,0,62,0,0.0,6,0.0,0.0,0.0,45.6,0.0,44.3,0.031,36.42,0,1,0.0,0
01-Mar-2025,01:00:00,75.5,29.3,11.1,98.7,0,4.4,0.0,0,62,0,0.0,6,0.0,0.0,0.0,47.4,0.0,41.5,0.003,36.21,0,2,0.0,0
01-Mar-2025,02:00:00,84.2,27.7,13.4,98.3,0,4.5,0.0,2,62,0,6.5,8,24.0,60.0,16.0,35.9,0.0,45.0,0.021,36.49,0,3,0.0,0
01-Mar-2025,03:00:00,76.4,29.7,12.8,99.1,0,4.7,0.0,0,62,0,0.0,8,0.0,0.0,0.0,42.0,0.0,41.2,-0.046,36.26,0,1,0.0,0
01-Mar-2025,04:00:00,88.4,24.8,11.8,97.6,0,3.5,0.0,0,62,0,0.0,13,0.0,0.0,0.0,44.5,0.0,40.5,-0.012,36.37,0,2,0.0,0
01-Mar-2025,05:00:00,156.9,19.6,13.2,98.5,2008,13.1,5.8,3,605,0,0.0,12,0.0,0.0,0.0,40.4,71.1,44.4,0.016,37.08,52,35,6.3,0
01-Mar-2025,06:00:00,63.0,76.9,11.4,98.8,531,3.3,0.5,3,118,1,0.0,0,0.0,0.0,0.0,30.1,0.0,46.7,0.05,36.44,0,1,0.0,0
01-Mar-2025,07:00:00,63.4,82.8,11.3,98.2,449,4.3,0.7,5,107,1,0.0,0,0.0,0.0,0.0,30.1,0.0,40.6,-0.049,36.29,0,3,0.0,1
01-Mar-2025,08:00:00,62.2,82.4,11.6,98.8,666,3.5,0.7,2,114,1,0.0,0,0.0,0.0,0.0,31.0,0.0,42.3,0.009,36.47,0,0,0.0,0
01-Mar-2025,09:00:00,63.5,81.1,11.9,97.7,549,4.9,0.7,5,97,1,0.0,0,0.0,0.0,0.0,35.2,0.0,46.3,-0.05,36.24,0,2,0.0,0
01-Mar-2025,10:00:00,56.2,79.7,13.1,99.0,522,4.9,0.4,3,86,1,0.0,0,0.0,0.0,0.0,42.5,0.0,46.6,0.013,36.37,0,2,0.0,0
01-Mar-2025,11:00:00,59.3,82.2,11.9,97.5,526,3.2,0.4,1,104,1,0.0,0,0.0,0.0,0.0,49.1,0.0,47.6,-0.01,36.41,0,2,0.0,0
01-Mar-2025,12:00:00,60.0,83.7,12.0,98.9,701,4.6,0.4,1,103,1,0.0,0,0.0,0.0,0.0,39.0,0.0,42.6,-0.04,36.36,0,0,0.0,0
01-Mar-2025,13:00:00,50.2,84.4,12.5,98.6,655,4.6,0.5,0,98,1,0.0,0,0.0,0.0,0.0,41.9,0.0,46.8,0.008,36.35,0,5,0.0,0
01-Mar-2025,14:00:00,61.9,77.7,12.1,97.8,506,4.9,0.4,1,98,1,0.0,0,0.0,0.0,0.0,46.3,0.0,44.4,-0.018,36.34,0,4,0.0,0
01-Mar-2025,15:00:00,57.8,80.4,11.5,97.7,408,4.4,0.6,1,107,1,0.0,0,0.0,0.0,0.0,48.7,0.0,42.3,0.02,36.29,0,0,0.0,0
01-Mar-2025,16:00:00,57.2,82.8,11.3,98.5,772,3.4,0.7,5,110,1,0.0,0,0.0,0.0,0.0,38.6,0.0,40.2,0.006,36.45,0,0,0.0,0
01-Mar-2025,17:00:00,58.6,82.6,11.8,98.4,452,3.3,0.6,2,86,1,0.0,0,0.0,0.0,0.0,31.2,0.0,46.5,0.001,36.31,0,1,0.0,4
01-Mar-2025,18:00:00,62.3,77.6,12.6,99.0,683,3.5,0.4,3,94,1,0.0,0,0.0,0.0,0.0,36.5,0.0,46.2,-0.012,36.46,0,5,0.0,0
01-Mar-2025,19:00:00,64.3,80.7,13.9,97.8,756,4.7,0.6,2,113,1,0.0,0,0.0,0.0,0.0,36.6,0.0,47.6,-0.048,36.32,0,1,0.0,0
01-Mar-2025,20:00:00,64.0,75.4,13.0,98.1,644,4.0,0.4,4,81,1,0.0,0,0.0,0.0,0.0,42.5,0.0,46.2,0.028,36.46,0,2,0.0,5
01-Mar-2025,21:00:00,56.5,82.6,11.1,98.4,743,3.2,0.6,1,101,1,0.0,0,0.0,0.0,0.0,49.8,0.0,42.3,-0.045,36.35,0,1,0.0,0
01-Mar-2025,22:00:00,56.8,79.3,11.5,99.1,675,3.2,0.7,5,84,1,0.0,0,0.0,0.0,0.0,49.3,0.0,43.5,0.029,36.45,0,1,0.0,0
01-Mar-2025,23:00:00,55.0,76.5,13.0,98.3,460,4.4,0.6,4,114,1,0.0,0,0.0,0.0,0.0,49.6,0.0,44.7,-0.003,36.43,0,4,0.0,0
02-Mar-2025,00:00:00,87.7,26.0,11.9,99.3,0,4.6,0.0,2,62,0,0.0,9,0.0,0.0,0.0,39.5,0.0,42.4,0.015,36.22,0,4,0.0,0
02-Mar-2025,01:00:00,86.1,24.1,12.4,99.0,0,4.9,0.0,2,62,0,0.0,12,0.0,0.0,0.0,31.6,0.0,41.6,-0.022,36.42,0,5,0.0,0
02-Mar-2025,02:00:00,83.4,21.5,12.0,99.2,0,4.1,0.0,4,62,0,6.5,13,23.0,60.0,17.0,31.8,0.0,44.1,0.035,36.43,0,2,0.0,0
02-Mar-2025,03:00:00,77.7,31.7,13.6,98.0,0,3.8,0.0,3,62,0,0.0,15,0.0,0.0,0.0,32.3,0.0,47.5,-0.034,36.42,0,2,0.0,0
02-Mar-2025,04:00:00,82.9,32.2,13.8,99.4,0,4.5,0.0,2,62,0,0.0,7,0.0,0.0,0.0,32.4,0.0,41.4,0.007,36.34,0,4,0.0,0
02-Mar-2025,05:00:00,150.6,11.1,14.3,98.6,2262,13.3,5.9,4,609,0,0.0,5,0.0,0.0,0.0,39.0,66.5,45.0,-0.005,37.16,55,7,6.1,0
