Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,64.8,46.8,11.1,97.8,0,3.8,0.0,1,62,0,0.0,10,0.0,0.0,0.0,33.4,0.0,35.7,0.029,36.22,0,5,0.0,0
01-Mar-2025,01:00:00,67.7,48.7,12.0,97.7,0,3.4,0.0,0,62,0,0.0,14,0.0,0.0,0.0,41.7,0.0,38.1,-0.048,36.35,0,4,0.0,0
01-Mar-2025,02:00:00,67.3,44.0,12.7,98.2,0,3.1,0.0,4,62,0,4.0,13,19.0,66.0,15.0,31.6,0.0,38.0,-0.048,36.42,0,3,0.0,0
01-Mar-2025,03:00:00,69.6,32.6,12.9,99.5,0,5.0,0.0,0,62,0,0.0,15,0.0,0.0,0.0,44.1,0.0,39.2,-0.047,36.47,0,2,0.0,0
01-Mar-2025,04:00:00,65.0,84.5,13.8,98.8,491,4.9,0.6,1,108,1,0.0,0,0.0,0.0,0.0,43.3,0.0,38.8,0.042,36.3,0,4,0.0,0
01-Mar-2025,05:00:00,59.3,82.1,12.2,98.9,777,4.7,0.6,3,81,1,0.0,0,0.0,0.0,0.0,42.3,0.0,37.7,-0.017,36.38,0,4,0.0,0
01-Mar-2025,06:00:00,52.4,81.3,12.5,98.8,745,4.3,0.7,3,95,1,0.0,0,0.0,0.0,0.0,48.7,0.0,38.3,0.041,36.46,0,2,0.0,0
01-Mar-2025,07:00:00,52.6,83.7,11.1,97.7,571,4.1,0.3,5,112,1,0.0,0,0.0,0.0,0.0,36.3,0.0,35.7,-0.043,36.25,0,1,0.0,9
01-Mar-2025,08:00:00,64.5,83.2,13.7,98.8,670,3.4,0.6,1,117,1,0.0,0,0.0,0.0,0.0,37.6,0.0,36.1,0.024,36.44,0,2,0.0,0
01-Mar-2025,09:00:00,59.8,78.4,12.5,97.7,577,3.5,0.6,2,90,1,0.0,0,0.0,0.0,0.0,48.4,0.0,41.9,0.007,36.25,0,3,0.0,0
