Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,61.0,44.5,13.4,99.3,0,3.3,0.0,5,62,0,0.0,9,0,0,0,43.5,0.0,40.1,0.039,36.32,0,2,0.0,0
01-Mar-2025,01:00:00,71.6,47.6,13.4,98.4,0,3.2,0.0,5,62,0,0.0,7,0,0,0,39.3,0.0,44.5,-0.012,36.27,0,1,0.0,0
01-Mar-2025,02:00:00,68.5,57.5,12.3,99.4,0,5.0,0.0,0,62,0,6.5,7,20,56,22,47.5,0.0,42.1,-0.048,36.31,0,0,0.0,0
01-Mar-2025,03:00:00,68.7,59.6,13.6,98.7,0,3.8,0.0,1,62,0,0.0,6,0,0,0,36.7,0.0,42.0,-0.012,36.38,0,0,0.0,0
01-Mar-2025,04:00:00,69.8,45.7,12.7,98.4,0,3.0,0.0,5,62,0,0.0,5,0,0,0,42.4,0.0,44.4,0.006,36.42,0,1,0.0,0
01-Mar-2025,05:00:00,60.9,82.0,12.3,97.6,677,3.5,0.5,4,84,1,0.0,0,0,0,0,40.8,0.0,44.4,0.017,36.39,0,5,0.0,0
01-Mar-2025,06:00:00,54.2,83.7,13.9,98.5,718,3.1,0.6,0,102,1,0.0,0,0,0,0,32.4,0.0,42.0,-0.011,36.28,0,0,0.0,0
01-Mar-2025,07:00:00,122.1,31.5,12.1,97.6,2404,12.2,5.9,0,577,1,0.0,0,0,0,0,49.6,74.5,35.4,-0.004,37.13,55,12,6.2,11
01-Mar-2025,08:00:00,63.8,75.9,11.9,98.1,642,4.4,0.8,4,87,1,0.0,0,0,0,0,31.7,0.0,41.4,-0.045,36.21,0,0,0.0,0
01-Mar-2025,09:00:00,56.4,83.7,11.6,98.4,737,4.0,0.7,5,98,1,0.0,0,0,0,0,45.5,0.0,42.4,0.042,36.43,0,4,0.0,0
01-Mar-2025,10:00:00,53.0,76.4,11.9,97.9,639,4.0,0.7,5,119,1,0.0,0,0,0,0,36.0,0.0,42.5,-0.032,36.23,0,1,0.0,0
01-Mar-2025,11:00:00,58.4,77.6,11.8,97.8,516,3.6,0.4,0,109,1,0.0,0,0,0,0,37.1,0.0,42.4,-0.043,36.44,0,4,0.0,0
01-Mar-2025,12:00:00,61.5,77.3,11.4,99.1,493,4.2,0.5,1,88,1,0.0,0,0,0,0,45.2,0.0,43.9,-0.032,36.21,0,2,0.0,0
01-Mar-2025,13:00:00,63.9,79.3,12.0,99.2,643,4.4,0.4,4,97,1,0.0,0,0,0,0,36.2,0.0,38.2,0.048,36.5,0,2,0.0,0
01-Mar-2025,14:00:00,53.2,84.5,12.2,97.7,796,5.0,0.5,0,108,1,0.0,0,0,0,0,30.1,0.0,39.5,0.042,36.27,0,2,0.0,0
01-Mar-2025,15:00:00,55.1,78.1,12.9,99.0,440,4.3,0.7,0,94,1,0.0,0,0,0,0,31.0,0.0,43.9,0.012,36.25,0,4,0.0,0
01-Mar-2025,16:00:00,62.5,75.7,13.1,97.9,429,4.0,0.6,1,96,1,0.0,0,0,0,0,37.9,0.0,42.1,-0.045,36.3,0,0,0.0,0
