Date,Time,Heart Rate (bpm),Heart Rate Variability (ms),Respiratory Rate (breaths/min),Blood Oxygen (%),Step Count (steps),Walking Speed (km/h),Distance Walked/Run (km),Flights Climbed (flights),Active Energy Burned (kcal),Stand Hours (hours),Sleep Duration (hours),Time Awake (minutes),REM Sleep (%),Core Sleep (%),Deep Sleep (%),Environmental Sound Level (dB),Headphone Audio Exposure (dB),VO2 Max (mL/kg/min),ECG (ST Segment Elevation) (mm),Body Temperature (°C),Exercise Minutes (minutes),Elevation Gain (meters),Running Pace (min/km),Mindfulness Minutes (minutes)
01-Mar-2025,00:00:00,71.8,40.7,11.1,98.7,0,4.4,0.0,4,62,0,0.0,6,0,0,0,46.7,0.0,44.1,0.027,36.33,0,4,0.0,0
01-Mar-2025,01:00:00,61.8,56.5,13.1,98.0,0,4.5,0.0,1,62,0,0.0,12,0,0,0,47.0,0.0,39.9,-0.001,36.35,0,2,0.0,0
01-Mar-2025,02:00:00,64.8,40.3,11.7,98.4,0,4.6,0.0,0,62,0,6.5,8,20,55,19,33.0,0.0,36.6,-0.0,36.28,0,1,0.0,0
01-Mar-2025,03:00:00,65.9,55.9,12.5,98.7,0,4.4,0.0,1,62,0,0.0,5,0,0,0,30.7,0.0,36.5,0.019,36.45,0,5,0.0,0
01-Mar-2025,04:00:00,70.9,54.6,11.2,99.1,0,4.7,0.0,2,62,0,0.0,11,0,0,0,47.4,0.0,43.5,0.046,36.47,0,0,0.0,0
01-Mar-2025,05:00:00,61.1,83.4,11.7,99.2,747,3.4,0.8,4,95,1,0.0,0,0,0,0,39.5,0.0,37.1,0.041,36.44,0,0,0.0,0
01-Mar-2025,06:00:00,54.8,80.5,11.3,97.9,503,4.7,0.6,0,107,1,0.0,0,0,0,0,31.5,0.0,36.3,0.004,36.42,0,2,0.0,0
01-Mar-2025,07:00:00,120.4,27.4,16.5,99.4,2192,13.8,5.5,4,569,1,0.0,0,0,0,0,37.1,73.2,43.7,0.03,36.95,58,23,6.2,6
01-Mar-2025,08:00:00,51.2,84.6,11.3,97.8,628,5.0,0.7,2,91,1,0.0,0,0,0,0,45.6,0.0,36.6,-0.011,36.33,0,4,0.0,0
01-Mar-2025,09:00:00,62.5,83.1,11.8,99.3,638,3.8,0.8,3,104,1,0.0,0,0,0,0,42.6,0.0,37.4,-0.021,36.46,0,3,0.0,0
01-Mar-2025,10:00:00,63.1,84.2,11.2,98.2,479,4.4,0.6,4,119,1,0.0,0,0,0,0,39.9,0.0,35.4,0.033,36.21,0,4,0.0,0
01-Mar-2025,11:00:00,58.8,77.3,12.0,99.4,766,4.7,0.4,3,108,1,0.0,0,0,0,0,40.5,0.0,37.7,-0.027,36.42,0,1,0.0,0
01-Mar-2025,12:00:00,60.7,77.0,13.6,98.2,663,5.0,0.6,2,105,1,0.0,0,0,0,0,48.0,0.0,39.9,-0.043,36.22,0,5,0.0,0
01-Mar-2025,13:00:00,58.3,75.2,12.3,99.5,527,3.7,0.4,4,115,1,0.0,0,0,0,0,30.2,0.0,38.2,0.002,36.41,0,0,0.0,0
01-Mar-2025,14:00:00,64.1,79.4,11.1,98.3,635,4.3,0.4,2,117,1,0.0,0,0,0,0,38.0,0.0,42.1,0.008,36.21,0,0,0.0,0
01-Mar-2025,15:00:00,53.0,83.4,11.7,97.6,645,4.2,0.7,3,100,1,0.0,0,0,0,0,33.3,0.0,36.9,-0.045,36.36,0,5,0.0,0
01-Mar-2025,16:00:00,51.8,77.2,11.4,98.1,752,4.9,0.5,4,96,1,0.0,0,0,0,0,33.3,0.0,41.1,0.04,36.4,0,2,0.0,0
01-Mar-2025,17:00:00,53.9,75.7,12.4,99.1,477,3.5,0.3,0,97,1,0.0,0,0,0,0,40.2,0.0,44.9,0.027,36.39,0,4,0.0,10
01-Mar-2025,18:00:00,126.8,33.5,20.7,98.4,2068,13.2,5.1,0,587,1,0.0,0,0,0,0,45.2,65.4,36.3,-0.042,37.13,54,29,5.9,0
01-Mar-2025,19:00:00,51.1,81.1,13.3,99.1,561,4.9,0.4,5,113,1,0.0,0,0,0,0,44.5,0.0,43.0,-0.023,36.4,0,5,0.0,0
01-Mar-2025,20:00:00,52.1,80.6,13.2,98.7,680,3.3,0.7,0,118,1,0.0,0,0,0,0,44.6,0.0,44.1,0.049,36.4,0,4,0.0,9
01-Mar-2025,21:00:00,56.7,77.1,11.9,97.6,675,4.7,0.3,0,115,1,0.0,0,0,0,0,31.5,0.0,41.4,0.032,36.47,0,4,0.0,0
01-Mar-2025,22:00:00,69.5,47.8,13.3,99.1,0,4.4,0.0,1,62,0,0.0,11,0,0,0,47.0,0.0,35.2,0.015,36.29,0,4,0.0,0
01-Mar-2025,23:00:00,72.9,51.5,13.5,98.1,0,3.5,0.0,1,62,0,0.0,6,0,0,0,40.4,0.0,36.0,0.026,36.42,0,0,0.0,0
02-Mar-2025,00:00:00,60.1,40.0,13.0,99.1,0,4.5,0.0,4,62,0,0.0,10,0,0,0,38.9,0.0,44.2,0.023,36.45,0,4,0.0,0
02-Mar-2025,01:00:00,69.5,50.8,12.1,97.7,0,3.2,0.0,5,62,0,0.0,14,0,0,0,48.2,0.0,37.3,-0.043,36.28,0,4,0.0,0
02-Mar-2025,02:00:00,64.5,57.3,11.5,98.0,0,4.3,0.0,2,62,0,6.5,5,24,61,22,42.0,0.0,35.9,-0.035,36.34,0,4,0.0,0
02-Mar-2025,03:00:00,74.6,45.5,13.2,98.0,0,3.1,0.0,4,62,0,0.0,15,0,0,0,33.1,0.0,44.8,0.007,36.49,0,2,0.0,0
02-Mar-2025,04:00:00,64.1,52.2,13.4,99.0,0,3.1,0.0,0,62,0,0.0,10,0,0,0,36.1,0.0,42.7,0.028,36.47,0,1,0.0,0
02-Mar-2025,05:00:00,58.8,81.8,13.4,98.1,623,3.9,0.3,4,89,1,0.0,0,0,0,0,38.6,0.0,42.8,-0.032,36.36,0,1,0.0,0
02-Mar-2025,06:00:00,54.6,80.0,12.3,98.8,792,5.0,0.6,5,93,1,0.0,0,0,0,0,48.2,0.0,40.1,-0.025,36.44,0,2,0.0,0
02-Mar-2025,07:00:00,120.8,29.0,12.9,99.4,2231,13.8,5.1,3,558,1,0.0,0,0,0,0,31.6,66.9,40.9,-0.009,36.93,51,12,6.2,6
02-Mar-2025,08:00:00,61.9,83.0,13.9,98.5,521,4.4,0.6,0,86,1,0.0,0,0,0,0,42.1,0.0,42.8,-0.01,36.37,0,0,0.0,0
02-Mar-2025,09:00:00,59.5,80.6,13.1,97.5,702,5.0,0.8,3,101,1,0.0,0,0,0,0,30.4,0.0,42.5,-0.032,36.22,0,0,0.0,0
02-Mar-2025,10:00:00,60.0,81.3,12.8,98.8,666,4.1,0.6,4,114,1,0.0,0,0,0,0,46.4,0.0,39.3,-0.004,36.32,0,0,0.0,0
02-Mar-2025,11:00:00,52.1,82.3,12.6,97.6,723,3.7,0.6,0,111,1,0.0,0,0,0,0,41.6,0.0,41.4,-0.004,36.29,0,2,0.0,0
02-Mar-2025,12:00:00,62.2,79.7,13.2,98.4,419,4.7,0.5,2,95,1,0.0,0,0,0,0,35.8,0.0,39.1,0.03,36.43,0,4,0.0,0
02-Mar-2025,13:00:00,60.9,78.5,12.2,97.6,514,4.1,0.4,0,89,1,0.0,0,0,0,0,44.4,0.0,39.2,-0.03,36.48,0,0,0.0,0
02-Mar-2025,14:00:00,61.0,81.4,13.1,97.6,749,4.3,0.3,1,84,1,0.0,0,0,0,0,40.7,0.0,41.0,0.031,36.47,0,1,0.0,0
02-Mar-2025,15:00:00,60.2,75.5,13.1,98.0,517,3.9,0.7,3,110,1,0.0,0,0,0,0,38.1,0.0,41.1,0.022,36.28,0,5,0.0,0
02-Mar-2025,16:00:00,61.2,81.9,12.4,98.7,493,4.2,0.5,0,116,1,0.0,0,0,0,0,42.2,0.0,38.1,0.017,36.43,0,1,0.0,0
02-Mar-2025,17:00:00,62.6,81.0,11.2,98.2,410,3.1,0.5,4,98,1,0.0,0,0,0,0,45.2,0.0,40.0,-0.029,36.36,0,5,0.0,11
02-Mar-2025,18:00:00,146.6,32.9,11.7,99.0,2008,14.0,5.5,0,578,1,0.0,0,0,0,0,40.6,68.2,36.9,0.047,36.92,50,5,5.8,0
02-Mar-2025,19:00:00,61.6,76.3,13.8,98.1,636,3.2,0.4,0,96,1,0.0,0,0,0,0,49.3,0.0,35.6,0.017,36.38,0,0,0.0,0
02-Mar-2025,20:00:00,62.8,78.4,12.7,99.4,672,4.8,0.3,1,118,1,0.0,0,0,0,0,43.2,0.0,43.7,0.002,36.29,0,1,0.0,14
02-Mar-2025,21:00:00,56.1,80.5,13.5,98.9,615,4.7,0.3,4,102,1,0.0,0,0,0,0,31.3,0.0,39.0,-0.023,36.23,0,2,0.0,0
02-Mar-2025,22:00:00,60.4,57.7,11.0,99.1,0,3.7,0.0,2,62,0,0.0,12,0,0,0,30.9,0.0,40.5,-0.006,36.32,0,3,0.0,0
02-Mar-2025,23:00:00,74.0,52.5,11.3,98.4,0,4.8,0.0,4,62,0,0.0,7,0,0,0,44.7,0.0,35.9,0.038,36.44,0,3,0.0,0
03-Mar-2025,00:00:00,67.1,54.0,13.8,98.4,0,4.7,0.0,2,62,0,0.0,9,0,0,0,35.2,0.0,41.8,0.017,36.33,0,5,0.0,0
03-Mar-2025,01:00:00,65.8,53.0,12.4,99.0,0,3.8,0.0,2,62,0,0.0,7,0,0,0,36.8,0.0,36.9,0.033,36.49,0,1,0.0,0
03-Mar-2025,02:00:00,70.3,47.9,13.4,98.3,0,4.1,0.0,5,62,0,6.5,15,24,57,25,34.7,0.0,39.5,0.023,36.32,0,3,0.0,0
03-Mar-2025,03:00:00,74.0,43.5,12.4,99.3,0,4.7,0.0,2,62,0,0.0,7,0,0,0,31.3,0.0,40.4,0.01,36.39,0,0,0.0,0
03-Mar-2025,04:00:00,68.4,59.5,11.8,97.5,0,3.1,0.0,4,62,0,0.0,12,0,0,0,46.7,0.0,37.1,0.032,36.49,0,5,0.0,0
03-Mar-2025,05:00:00,62.4,76.6,13.8,99.3,731,4.5,0.5,0,107,1,0.0,0,0,0,0,35.6,0.0,39.6,0.047,36.38,0,0,0.0,0
03-Mar-2025,06:00:00,60.8,77.1,12.7,98.3,594,4.9,0.7,5,111,1,0.0,0,0,0,0,30.3,0.0,40.8,-0.021,36.29,0,4,0.0,0
03-Mar-2025,07:00:00,131.9,31.8,16.9,97.9,2163,13.0,5.6,4,649,1,0.0,0,0,0,0,34.6,70.9,39.3,-0.043,37.12,54,9,6.2,5
03-Mar-2025,08:00:00,59.8,79.7,13.3,98.9,652,3.7,0.4,0,101,1,0.0,0,0,0,0,38.4,0.0,40.5,-0.035,36.34,0,0,0.0,0
03-Mar-2025,09:00:00,57.0,83.9,13.9,98.4,531,4.7,0.5,5,114,1,0.0,0,0,0,0,47.9,0.0,36.9,-0.035,36.34,0,5,0.0,0
03-Mar-2025,10:00:00,63.5,75.4,13.0,97.9,608,3.2,0.6,5,116,1,0.0,0,0,0,0,34.8,0.0,36.3,-0.034,36.29,0,1,0.0,0
03-Mar-2025,11:00:00,53.9,84.1,11.4,99.4,646,3.3,0.6,0,85,1,0.0,0,0,0,0,34.2,0.0,37.1,0.018,36.4,0,0,0.0,0
03-Mar-2025,12:00:00,51.6,78.0,13.1,98.3,438,3.4,0.6,5,88,1,0.0,0,0,0,0,44.9,0.0,42.9,-0.048,36.28,0,0,0.0,0
03-Mar-2025,13:00:00,64.1,82.4,12.6,98.7,502,4.0,0.8,0,116,1,0.0,0,0,0,0,45.6,0.0,37.1,0.036,36.36,0,1,0.0,0
03-Mar-2025,14:00:00,62.0,77.6,11.5,97.9,553,4.8,0.6,1,115,1,0.0,0,0,0,0,40.3,0.0,37.3,0.013,36.47,0,3,0.0,0
03-Mar-2025,15:00:00,60.2,80.0,13.0,99.0,735,4.3,0.7,3,92,1,0.0,0,0,0,0,35.8,0.0,38.4,-0.035,36.49,0,2,0.0,0
03-Mar-2025,16:00:00,58.6,84.8,11.1,98.7,715,4.1,0.8,5,99,1,0.0,0,0,0,0,30.8,0.0,37.2,-0.012,36.44,0,4,0.0,0
03-Mar-2025,17:00:00,52.9,76.7,13.9,97.6,643,3.0,0.7,0,82,1,0.0,0,0,0,0,49.8,0.0,43.9,0.024,36.37,0,5,0.0,10
03-Mar-2025,18:00:00,142.3,29.6,21.2,97.9,2346,13.3,5.3,3,629,1,0.0,0,0,0,0,41.9,67.8,37.3,0.003,37.14,55,10,6.2,0
03-Mar-2025,19:00:00,53.5,80.6,13.6,99.3,601,3.3,0.4,1,94,1,0.0,0,0,0,0,37.0,0.0,39.5,-0.039,36.49,0,4,0.0,0
03-Mar-2025,20:00:00,51.1,80.4,12.2,97.6,748,4.7,0.5,3,107,1,0.0,0,0,0,0,49.7,0.0,40.4,-0.008,36.34,0,4,0.0,7
03-Mar-2025,21:00:00,63.6,80.1,12.4,97.7,671,4.5,0.6,4,98,1,0.0,0,0,0,0,44.6,0.0,40.5,0.048,36.22,0,5,0.0,0
03-Mar-2025,22:00:00,74.2,40.8,13.0,99.5,0,3.5,0.0,5,62,0,0.0,13,0,0,0,44.7,0.0,44.7,-0.002,36.24,0,0,0.0,0
